Mass (u)	P1_2000μC-N	P1_500μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_2000μC-N	P2_500μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_2000μC-N	P3_500μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
63	-4.594092137317204	22.84687572490376	-6.225773796443262	-5.99609013663576	-6.031771090381439	-6.41844495965704	24.6114629096369	-6.164120474515415	-6.1230843437173865	-6.643965171208519	-6.229828953913749	24.75769066179652	-6.146782717431946	-5.806185635604852	-5.8358898795106695
64	3.2463118291117645	15.619549788991414	-4.63207168990581	-5.077130980270002	-5.341864885061972	-4.130729828785893	17.193857092111077	-4.462745092440989	-5.1852218167359485	-5.495088325717726	-3.7345613072493276	16.15339048592696	-4.28899723971075	-4.768012292061821	-5.096685738201009
65	-4.775466980303496	16.973429927124005	-4.6843597197230356	-3.860297514472142	-3.894543915312647	-5.564780933196973	18.3568977406943	-4.610220053063773	-4.065805946341982	-5.332496711234951	-5.201621213293412	18.29492174059779	-4.612335023217649	-3.602412252305264	-3.4209091459507768
66	-1.778658396020488	13.716427734919039	-3.50511062145347	-3.271138358287199	-3.3998601725359565	-3.6720388325825226	13.360691281828316	-3.4435863471255748	-3.393299555156015	-3.972227618079492	-3.468677204767568	12.595154256517494	-3.4343903149298622	-3.1569561776090653	-3.1763296747176457
67	-0.1880983455581532	6.502510984193138	-1.7164093138873362	-1.6594602200434672	-2.2170864865223545	-2.464139263165955	7.315944932581262	-1.7924205231596697	-2.0351540475325085	-5.283250582856374	-1.7720295354551545	9.248706325404646	-1.5547010440180369	-1.0601839735623555	-1.3242289064175812
68	-3.0262972442027722	14.268065101370706	-3.637875873267633	-3.730586679902465	-3.7800725794023737	-3.914153313780337	15.184952106421783	-3.8390538118477333	-3.8876080863463285	-4.220690100778562	-3.704086327296496	15.502069719152779	-3.787886025641694	-3.6522861585785855	-3.774490725900272
69	-4.317233399107764	13.967931848196693	-4.188865115896567	-3.671474143073519	-3.470860297191064	-4.866494571847888	16.332838760830118	-4.011784630032706	-3.5140914977193436	-4.560494952377207	-4.608031958853516	16.84834690295612	-3.973209990879566	-3.0209844851557377	-2.945592469848046
70	-1.950985837951699	8.891225919801089	-2.6126041386798	-2.6894069586520866	-2.634248957345364	-2.406975955210219	10.735770893783796	-2.5803508903479653	-2.554606967685906	-2.8707500878631937	-2.46618240106017	10.598176764339843	-2.740133596256012	-2.4200568332358863	-2.2988709536364174
71	3.638598178988514	1.0289976238736904	0.027063819126773435	-2.052462872056719	-3.029212280244249	3.337687411881987	0.5249105229730068	1.6583103840222786	-1.9336005190894694	-5.227220585194637	3.7884860197813	-0.9980473545416886	1.7791595755219034	-0.47350194963814335	-2.06916797540452
72	-7.5401224763721535	29.156791274228077	-7.87452945854131	-7.647829232941123	-7.637668759252158	-8.219058883405076	33.27265072266962	-7.922606342304235	-7.790732200611763	-8.269456866162901	-8.115785432653546	31.636293962154586	-7.902318947006761	-7.618250768477437	-7.527376591323813
73	-8.119803961847618	29.28294331711306	-8.024600757378526	-7.296847545516534	-7.214846501329298	-8.883454408881187	32.94867526512663	-8.090432873472576	-7.511069772429582	-8.27398410242491	-8.661819755821993	32.038198829069344	-8.072225883496248	-7.217690678102059	-6.903041170608488
74	-4.863487962724021	19.96211905415156	-5.085751462703158	-4.835238182435498	-4.744324012408887	-5.4842577708338025	20.49272888784528	-5.211832395889499	-4.984708020372152	-5.331011923796644	-5.439881488612517	20.157863564734996	-5.174548176982817	-4.769133957515124	-4.688536152457689
75	-1.2316098130366653	14.228623553364693	-3.7526164251015426	-3.867488349553111	-4.085266243092683	-3.2511500672184552	13.794204621125791	-3.656523873024107	-3.995978927362535	-5.020749748103006	-2.8108585626199454	14.375527654843337	-3.4481903432351975	-3.483393805715677	-3.7945296712708583
76	-11.354074317013996	46.31321864996859	-12.394122943871288	-12.659045376813832	-12.773117982094153	-12.108641144014529	51.73508475277301	-12.335216195133672	-12.679989253450017	-12.908935977377418	-12.001719243747216	50.698875421621075	-12.270430338635276	-12.55744207817257	-12.70444397403868
77	-11.324665775540632	47.61654156063054	-12.399446437962776	-12.87742920594121	-13.100549200930748	-11.823842709323191	50.687231962396815	-12.187429392727267	-12.851388703011448	-13.528806982501422	-11.738704967632778	51.22055505655193	-12.111985159991328	-12.611183388638192	-12.968896655378302
78	-6.0963306538011865	26.08737719336111	-6.724559143758348	-7.031961306332843	-7.2323937415504265	-6.468233676523828	28.145950057610563	-6.668895705173988	-7.093299594591141	-7.29060951116785	-6.460969303605258	27.76784461671002	-6.7524521470690475	-7.0190074547200885	-7.162459629387722
79	-5.893201491593151	28.252237832932657	-7.478396197572286	-7.685016751174892	-7.867927721128979	-7.10614452161194	30.557395637021664	-7.26518462265541	-7.708953467633621	-8.051975974740925	-6.918743765383678	29.72775798398275	-7.291253973291441	-7.513985457624509	-7.756607509526218
80	9.503269026923363	12.49798939171308	-4.179587081021692	-4.91013338724196	-5.162855694599025	-2.851544295040626	11.70003214868631	-3.709457790136229	-4.841816422079482	-4.746931743709929	-2.5742710073936492	11.58279970553795	-3.3177456647291352	-4.217797324580733	-4.771949862328256
81	0.9059721090372873	12.986510767087307	-3.6452808972050654	-4.29595045882275	-4.60862220141443	-2.8322580465850162	13.760143923747243	-3.081929163554669	-4.1410186492942405	-4.745862328288608	-2.388038264990836	13.30598754943438	-2.995076713282967	-3.9127144846638346	-4.311863141203846
82	0.5863991659484924	8.885107268252552	-2.679886322743444	-2.3945728748849313	-2.562851160345485	-2.5721289018587155	9.700758537921775	-2.524789269280722	-2.38907189906282	-2.665791557188976	-2.4361110942707294	7.780227015631148	-2.545199656339081	-2.050340703462376	-2.1317485483166703
83	3.3240992602125172	3.102045126182103	-0.600032618551785	-1.5819375992599187	-2.1670689312130507	-0.7848861675690735	4.379302300305256	-0.8353234141048482	-1.7527144611036054	-4.992664725524458	0.06779297898570236	4.675930564862971	-0.6585155011890743	-0.8684570139650116	-1.3075697980677772
