Mass (u)	log2FC	p_value	mean_2000	mean_10000	std_2000	std_10000	n_2000	n_10000	t_statistic	q_value	significant
732	0.10001029078106666	0.509488668819635	0.0148598934090903	0.01592655302326877	0.00226586529911282	0.0008484532162129806	3	3	-0.7635886025795307	0.703342894029057	False
733	-0.30940126167379145	0.22713190389771576	0.010286797507549066	0.0083012048185835	0.00200459121052321	0.00023791872319998527	3	3	1.7036777543900519	0.4343130324530646	False
734	0.12428956519183161	0.3954564303452076	0.009584933817680335	0.010447298562654033	0.0013737212400917961	0.0005200488118178372	3	3	-1.016880918798667	0.6124686285738472	False
735	-0.2921883727645622	0.20231469699011054	0.007583827093197967	0.006193426056577366	0.0013007089328755186	0.0002319208401714918	3	3	1.822739003532471	0.4085917250699071	False
736	0.08308963231320665	0.43400535396144907	0.005563232483698233	0.005893043966702466	0.0005782413830284206	0.00021821708421698017	3	3	-0.9242832192248067	0.6397058081827608	False
737	0.021742841998544215	0.8498879771057376	0.004529267666336133	0.004598045184692233	0.00039696566107828027	0.00043628917720201665	3	3	-0.20195806518968007	0.9322414632593943	False
738	0.058134012813040425	0.6534307310743245	0.0052844618441917	0.005501749953190533	0.0006917366111366213	0.00028342231816416794	3	3	-0.5034514614732349	0.8146295017358318	False
739	-0.025935887890293368	0.7060440094935954	0.0050968550343553	0.005006045598134834	0.0001871524516718326	0.00033164039514655075	3	3	0.41303851084974536	0.8499073367946309	False
740	0.12772939357455962	0.16265169380886005	0.006950994907229567	0.0075944678799247664	0.0005196001158685532	0.0003672464678427601	3	3	-1.751626823276923	0.35867867024343425	False
741	-0.0313584281698414	0.8289020477861552	0.0055094686090095	0.005391006870170166	0.0008244628347135774	0.00018429566515446952	3	3	0.24287326339227502	0.9214446969770951	False
742	0.29898038014982253	0.038165456442028414	0.006563234329245867	0.0080745806013205	0.0006342135622230235	0.00027355732235152515	3	3	-3.789988561311472	0.13788286178417924	False
743	0.035890963810544206	0.6695640639376861	0.004685395765104033	0.004803419729835434	0.0004066469378524425	0.00010554946768518614	3	3	-0.4865813871215953	0.8250506390175552	False
744	-0.05037388452438566	0.18991490987457577	0.005906859430102534	0.005704171642353967	0.0001392928149558038	0.00017127103746841	3	3	1.5902379958318302	0.3923059817117149	False
745	-0.16342632773295368	0.329907888122869	0.004932919876206401	0.004404613784751133	0.0007152766482735178	0.00025793914725909207	3	3	1.203440840781323	0.5481248473900504	False
746	0.028142583347936925	0.5446727601341301	0.005640622383908968	0.0057517339382111	0.0002645302410539218	5.152322359173419e-05	3	3	-0.7141002156708355	0.7305326593268191	False
747	-0.10513959301374609	0.49899594643514117	0.004635461841088467	0.004309658307844767	0.0006546372615864447	0.0003345823638177934	3	3	0.7675743531296041	0.6949007736301493	False
748	-0.011113329756467318	0.9430401944602462	0.0054172186205217665	0.005375649160455933	0.0008401227938805897	0.00038074340808778986	3	3	0.07805998342186245	0.9795686323652382	False
749	0.11252856195836791	0.0576432802661971	0.004275251348036167	0.004622065821813467	0.00015129048276883096	7.416042806450882e-06	3	3	-3.965747805359182	0.17796052707636847	False
750	0.08232175478209183	0.29023527512792247	0.006165711954811633	0.006527765575606133	0.00040571309192544077	0.0003080671141826175	3	3	-1.2309991764710955	0.5016608076749468	False
751	0.05443102088784643	0.6307525658645713	0.004209709036276567	0.0043715701311673	0.0004984462959416642	3.562768402586291e-05	3	3	-0.5610197377148592	0.7992670573418225	False
752	-0.032798141873273866	0.7672611444932527	0.005498117287244566	0.0053745335144661675	0.0005698050288293512	0.00034486726583014425	3	3	0.3213814637885128	0.8826622109414248	False
753	-0.1734580968521393	0.16571276541536714	0.0044874770397762	0.003979111860202133	0.00042702871255937254	0.00014873973229525883	3	3	1.9472161361363378	0.36448222237732303	False
754	0.1494048654157937	0.09396020199464612	0.0060555290398397665	0.006716259035846867	0.000399694957512561	0.00011250971665764153	3	3	-2.7561177186053256	0.2395561906710347	False
755	0.029942775521488527	0.5870831317412544	0.0066986106367233	0.006839091409738232	0.0003421017161718574	0.00021997286793870252	3	3	-0.5982481243252061	0.7703764742632534	False
756	0.00891413639710008	0.9079594544284787	0.04474604579822158	0.04502337895936193	0.003668142265390965	0.0002987052491453855	3	3	-0.1305212008053365	0.9659869383581183	False
757	-0.46155642143492387	0.13110165106255028	0.026666560016779667	0.019365319526288033	0.005397127424513562	0.002078271553381566	3	3	2.186607957191464	0.30670433642347933	False
758	0.020032598745117806	0.5277715489913639	0.011326213489502865	0.011484581038745967	0.00036164595534329694	3.35319865885971e-05	3	3	-0.7552389090550584	0.7146380304524209	False
759	-0.3122560448830554	0.08653887782420568	0.007903809356709401	0.006365580566127366	0.0008981368354025859	0.0007424402915902206	3	3	2.286403563100537	0.2267581704745468	False
760	-0.014726599273521495	0.8708811155851691	0.006045851701828833	0.0059844513670285	0.00046548865202815663	0.00039886055235912644	3	3	0.17348848169530406	0.9438977313657396	False
761	-0.0740943145204918	0.6364890634249927	0.004821113580279833	0.0045797603358185	0.0006843163777157017	0.0004265686937514752	3	3	0.5184103576164294	0.8037755941838287	False
762	-0.02105293749195633	0.6927995431863394	0.005618209956514533	0.005536819927098734	9.165224898144491e-05	0.00030206689131848324	3	3	0.4465859709886065	0.8384366420334475	False
763	-0.0007220425552391155	0.9944636758005793	0.004313224613285266	0.004311066463085866	0.00016557998004723999	0.0004598475276599389	3	3	0.0076481359653314054	0.9955740728680544	False
764	0.45175182293305693	0.034913983706735145	0.008614959026275367	0.011782679561499266	0.0011605525624907636	0.0003029946222668166	3	3	-4.574295093358639	0.12776712140956095	False
765	0.07419636334843432	0.5161142847178084	0.0059047450364753005	0.006216364635025767	0.000688187429335859	0.00010456667145818726	3	3	-0.7753937738761035	0.707885343659805	False
766	0.19009194116279365	0.21960599969716618	0.004788126725365699	0.005462469354653866	0.0006486395320763663	0.0004387968275984847	3	3	-1.4914657805935283	0.424704997136433	False
