Mass (u)	P1_2000μC-P	P1_500μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_2000μC-P	P2_500μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_2000μC-P	P3_500μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
522	0.008366292065726014	0.012578088794148798	0.009325968747992346	0.00955140588094467	0.008642945497649731	0.008740228399173038	0.0144726919846819	0.00923354420188857	0.008926033441931328	0.009358155021342953	0.008126947266296928	0.014227402053958295	0.008944861888271179	0.008599089052572048	0.008500579729877012
523	0.009244167979638958	0.013497523984580461	0.009304953022834907	0.009044733267510598	0.008812529569863916	0.009453948666553224	0.010163334261922976	0.009612801219668843	0.009237425073948747	0.009524235548542545	0.008499561061611349	0.011616522907633282	0.009580971818819983	0.009076519393469235	0.008465557156482192
524	0.0060674406864837886	0.011689055093515761	0.007544866295996186	0.00690937839615147	0.0065771161950760396	0.006703322172380303	0.011107596704689847	0.006477417189798385	0.007171320196691433	0.008352662304522017	0.007360617427267282	0.010897214160326886	0.0071447155769812755	0.006517946072365281	0.006194843552413958
525	0.006178837758361383	0.011377271396904134	0.00749236218991751	0.00704023075605811	0.006935158201643814	0.007577485054793827	0.010713105634882165	0.007675960593139397	0.00638176333528736	0.00865007498640401	0.007430412936877842	0.012072242001167256	0.006683299714520552	0.007158284267702327	0.006772917710453144
526	0.0062881597072812654	0.00979199732103434	0.007305276346261806	0.0071260274949470626	0.007582910442400252	0.007444460879440028	0.011235999396343462	0.007469578095985199	0.00739583197684847	0.0085800083750425	0.0076358999932744495	0.010519177763777594	0.007314437681636209	0.007403208978014101	0.007075992280160474
527	0.0077163071743241675	0.012288924853260122	0.008388603260231426	0.007837425525809806	0.008196126873704976	0.0085086745616437	0.011236067594962902	0.007989478924079514	0.00846444499536065	0.009084310741614615	0.008190240331208022	0.01272533286042898	0.00828972952387049	0.008053843422647384	0.007820890657054606
528	0.013246537347571787	0.010152540308510948	0.017222651086426066	0.01562014796455938	0.014783121956828649	0.015990812549880027	0.010441806318624644	0.016571362037730786	0.01593732407973046	0.016383269569836892	0.01598392851736051	0.01039009035252746	0.015399552651332178	0.01484211962642006	0.013767710286211222
529	0.018045250030917413	0.012288895086797735	0.023159623451086606	0.01973350418086151	0.018535502231959114	0.02309273036607778	0.014571557465618898	0.02404811020362955	0.020268516510217917	0.020903063300590104	0.021749773361063717	0.014227420872195091	0.0218408215055697	0.019000631327465798	0.016570850413832397
530	0.008118110707789153	0.01228892039029357	0.010944930679819779	0.009358369958693472	0.009544289831303919	0.00994294905269939	0.01097767427712478	0.011219879955217296	0.009707908431064161	0.011669968901559856	0.010606195473048086	0.00929313900101404	0.010763149048761404	0.00927068950364943	0.008394097084932215
531	0.011560714986481571	0.014358081848674261	0.013877711524552597	0.012195944766387305	0.011275527312175253	0.014688535063150973	0.01365669207874315	0.014882235577850426	0.012278900230743815	0.012878043291622836	0.013090075508786098	0.0152350724062062	0.013532763297865371	0.011218821173963547	0.00991765064424615
532	0.005838383377771505	0.011271410907412568	0.007223645249747586	0.006953260343078349	0.007088326685016071	0.006959152903494174	0.011236040314232988	0.007257400707021898	0.006428087338014767	0.007999548466269036	0.007111009832293259	0.012072228355330014	0.0068285647797826365	0.006974623220239318	0.006524847271282317
533	0.005877178300262821	0.013497475200740953	0.007196290729663364	0.00699690522074961	0.006758532553934031	0.007477984492717575	0.014070625697652304	0.006975228120456737	0.006831711374031057	0.0074386308094985054	0.006889941959870174	0.01344715519208489	0.006935669176356102	0.0066655989831097525	0.006882790267803633
