Mass (u)	Comp_1	Comp_2
444	0.00021807464911360676	0.0011923393472265595
445	0.00028259645074085976	0.0012878330112934021
446	0.00021101242615343983	0.0008585975655792771
447	0.00019865367119206972	0.0007692099682471436
448	0.0002087449756858812	0.0008165335673598134
449	0.00027822843516512474	0.0010278958331997004
450	0.00019425137644966327	0.0011130685146256351
451	0.00012200694159235348	0.001350139094586434
452	5.541585082020966e-05	0.0008651138931468186
453	0.00014652631627789066	0.0009026389338684756
454	0.00016105188047897147	0.0007563368851963717
455	0.0001831207553089001	0.0006468976100877281
456	0.00013816368721905639	0.0007795328185705899
457	0.00017648793659632596	0.0009123848029699174
458	0.00010302970923540614	0.0008467456648981568
459	7.966965765002874e-05	0.0009257550203427454
460	0.00022350797496282476	0.0009691289360681671
461	0.00023411305140051537	0.0009426223339293318
462	0.0002089496259758021	0.0007737691829209117
463	0.00023235801540534402	0.0007459919110714204
464	0.00016023633264560558	0.000774048152086963
465	5.218097292584139e-05	0.0008333487123490276
