Mass (u)	log2FC	p_value	mean_500	mean_15000	std_500	std_15000	n_500	n_15000	t_statistic	q_value	significant
475	6.1018091526355365	0.00032462578959558097	0.0005674754126731	0.03897397547461173	0.0004914670773999103	0.0017853838943801962	3	3	-35.923036040268	0.0007733338211678626	True
476	3.5543837977711927	0.0005838257970404029	0.0014424809831374667	0.0169467437719786	0.0005166174868280715	0.0012562088983954015	3	3	-19.770558006209917	0.0011474529613615151	True
477	3.0091961086239443	0.0004830618485434554	0.0019658537225068664	0.01582739751581023	0.0004348106338836002	0.001051054896273632	3	3	-21.107780482817333	0.001012683875259774	True
478	2.0775923217514167	0.007630237026988178	0.004002120561704199	0.0168930389447059	0.0003139036040584887	0.002095813798775393	3	3	-10.535966063847923	0.009349727061239035	True
479	1.5974675942348031	0.01793820166624239	0.004901332298182533	0.014832003404894734	5.377483622318849e-05	0.0023381147047704595	3	3	-7.354591915851289	0.02011112815674082	True
480	1.9411299444380739	0.015907828358664403	0.0038014947086393667	0.014597979099839	0.00046298017359011585	0.002566876502935749	3	3	-7.169455770635115	0.01802058681254952	True
481	2.1458626775062837	0.020737092225466006	0.0033883116404994002	0.014995204407292169	0.0006480221977646145	0.003188785334251457	3	3	-6.178226058058577	0.02307067805134965	True
482	3.5610389579765505	0.00010767947728388003	0.0017187579113770665	0.020285899772983337	0.00025582430592659605	0.0006982383319848785	3	3	-43.246389373500925	0.00036310521409680475	True
483	3.9305819937030293	1.021884811771893e-06	0.0014200947378782	0.021654114420240695	0.0005073140964286787	0.00043686387211873086	3	3	-52.3477868654556	3.0656544353156795e-05	True
484	3.6766934214132125	6.382695924196401e-07	0.0019069010324552999	0.024385023563325933	0.00043700296279022084	0.0005018672980665929	3	3	-58.50541661939475	2.367203486822146e-05	True
485	3.701565927536394	7.287251094204764e-05	0.0016374371026016	0.021303307021092465	0.00024090583657451653	0.0006462698303145011	3	3	-49.38636589678341	0.00027209907519133665	True
486	3.783485417448175	0.0021293576587652495	0.0013866553216961331	0.019094625743534165	0.00028221326959427043	0.0016064188840948018	3	3	-18.804862038409258	0.003250072216010118	True
487	3.485237165800681	0.0013981311932664917	0.0017739429566580335	0.019865550373197868	0.0002900240950029966	0.0014088117168590633	3	3	-21.785712401603583	0.0022821278389152867	True
488	3.595716907963696	9.576160798410621e-05	0.0015092221365699335	0.01824617509773443	0.0005837189212541632	0.0010193458083242858	3	3	-24.67913598526816	0.00033458875078784094	True
489	3.3992978488641796	0.0007138113749555983	0.0014971858660883998	0.015796699677752536	0.000541600255436463	0.0012801997653898716	3	3	-17.817678116259387	0.0013357076655005607	True
490	5.054176971793452	1.2881683158274873e-05	0.0006941450137997666	0.023062646430593067	0.0006211783595261439	0.0003219664752739271	3	3	-55.374535215255165	0.00010293644055576043	True
