mass	P1_500μC-N	P1_2000μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_500μC-N	P2_2000μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_500μC-N	P3_2000μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
521	2.782507261203105	11.225834234580661	18.141601299695836	17.855540728992615	12.503917824551214	1.6056191098453312	15.790566044954245	17.91573422226817	12.736587243896697	19.39233622346997	1.9969837176607286	14.613516600994	16.00958868698063	13.177168407577868	12.015900247943167
522	0.9875480030812566	9.379891788306546	15.307032926121657	16.22723063557988	15.241432681913512	1.7800876519864848	11.931052597030082	12.218421387272427	14.259505813326589	18.486072268652677	1.4369362661192826	11.564912860228077	11.23403990360482	17.74121384488904	12.423327251425698
523	1.7635219820577293	12.051503878710623	19.403094468379315	13.893592271903978	11.311615775756904	0.7506506761563468	12.876934254516227	13.698198491845298	11.576965584770228	20.53359675277759	1.32810349780713	11.606932538977757	15.43834139225525	10.889565863878843	13.299219243582172
524	0.0	8.706514340402675	14.165008191681387	13.492750665245733	14.647955340111034	0.8430391620950476	12.799343266794143	11.213560300067362	11.848990455064708	17.496493600911943	1.1833572607656493	10.153576345499157	15.499266160959897	13.440645109859991	13.92164090445744
525	0.0	10.826959546472072	14.154568047154696	14.882826117948225	13.937521394320356	1.399771116258521	12.540089954223733	8.550551021361034	11.925406732901418	13.030010925847906	0.7275736742022859	10.350745834502744	16.421813952645408	13.614838100272998	14.350911016339795
526	1.2431040965157516	34.359968448135916	36.52863338421537	37.00398242284499	39.17443354627623	0.7809801803111339	36.02059856132492	43.50045760604229	30.73453429141599	36.66965257804292	0.7406984503206613	29.383127972227875	38.48974873136056	37.152111671948155	42.10670810565772
527	2.0157362439047377	52.35684002403818	62.42325060654586	63.97610408848488	52.89866997163138	1.5574463208354055	65.52082637184961	62.53172844315164	60.66010889055602	70.68829402935184	0.0	57.1377939924411	55.10029591487787	71.02058788790185	67.32365026388123
528	1.4193770250510835	14.210963239810043	16.75073160041919	15.569558173965987	19.31089721557563	1.344326815680871	15.072155961089589	20.291997375744074	17.28413149639895	20.96726496304161	0.8113272905290123	14.472243070561719	19.553567548038437	14.776050300865288	19.354633096612986
529	0.0	19.652511620744725	23.58311025931778	21.52640087684603	19.176314963545263	0.8395707668975917	23.165913681688437	23.633031106006804	19.086341597957233	25.330444060521483	1.2656981690896825	19.68841107939124	26.054500844078312	20.976250148166507	21.585440489815987
530	1.1853662525707191	9.029880443680637	13.303418081738805	14.452654991794267	14.15950644952056	0.8376946153006908	9.516259358190542	11.913466866980167	13.81702826849624	18.998137110886564	0.749705250299584	10.548427750682034	12.359921790979586	13.88520549626221	15.0438195833585
531	0.8370974889802908	7.8333392484282145	10.204324989262165	10.090352512638853	12.00303767360414	0.6922144587597878	12.092125687415038	10.480979362902037	12.520289366968917	13.648365341674774	1.6184233692514063	8.135942170643892	9.046769138221988	11.066639220567488	13.358291162188317
532	0.9101124991725486	7.042677488764862	9.961409712987358	11.463798647775597	14.275068703869001	0.9402254305408279	6.2017826335888575	7.460599974981786	10.55957713933044	13.49713102508334	0.0	8.033476396320898	8.176213936447787	10.969970254159175	11.095742565361693
533	0.8789361914047669	6.633027070257736	8.681402555043915	8.9618324006062	11.319540275473809	0.7316585951623729	7.389166339270026	10.5750250489798	11.04406304522041	11.44754700525125	1.5310118850933025	6.487025092303119	7.423480903793259	8.511993383721034	13.95569887724149
534	1.2834565956024129	12.40711248590182	18.96295553984764	19.253897981294156	23.88321058784104	0.8747726223358815	15.07495999550386	15.144631257378203	22.132429012824698	16.822608967725486	1.0017113778433882	16.18316196895976	17.072804689612532	21.21071764016079	19.38888369596897
535	0.0	14.430124682668767	21.767679876409566	26.827104916129564	33.84332403306807	0.8923561736247014	20.354270131397598	21.25180095355904	29.49460927229279	24.23908648905492	0.8402417060135926	20.640041008745772	21.914548199754126	28.42489093651435	30.289848266518156
536	0.0	10.46752207552099	12.495927869700989	14.991704557167628	17.10945567041368	1.2500171001197324	11.678302608330577	10.85863222409264	12.675306359360563	15.270207525581078	0.743887524618805	12.209402792291595	11.022950824810232	14.883684111850878	12.267635464512846
537	0.9719399517661899	8.240404822321567	9.752413821400864	11.783946931585561	12.419489723321911	1.7080022480166717	9.292671628430881	10.70581409653822	13.944211977758416	16.102706497097063	1.3744932744956375	8.548751879055978	8.284112619108152	10.621266161457573	12.89091733948379
538	2.748970927991885	7.333646288759472	13.488331088080121	9.670934340673963	13.381138087278561	2.6440421187603653	9.280621774525818	10.585788189219617	11.372807903561785	14.783232722888712	2.4901193734859737	9.809153414636102	13.72215625260806	14.298765324072983	13.29851739060021
539	3.6711205807771554	6.236124772993433	8.675734341044198	9.766513364458435	11.198396707981852	2.942434174377281	7.2726886212422865	10.599678739939378	11.046219756338969	12.402584898091247	2.7946744896263764	7.760535050570974	6.763404078737247	9.474877079996766	12.259893556167127
540	2.7050348277506315	6.042243938349968	9.5884440706708	11.559832706399249	10.164192497066804	4.032039661473814	9.333460217511975	8.870699322526583	10.608951701566857	12.644967193352553	2.563969330006345	6.788547348447973	10.703636686406695	13.099681382515712	9.065941940530701
541	1.5735291994932188	5.691714771738631	7.6418031299023434	8.780378822493473	9.769484494321777	2.7289889652897323	8.58835362411603	6.62271781403719	9.48582588113378	14.04929139497724	1.9294650864472458	6.118132064789563	9.347330144691554	9.434218558410098	9.091018058333367
542	1.7945400887457144	10.160563837882115	17.314955485206607	16.618558760343294	15.105915225348104	1.7578136865625948	13.531755415153237	13.051725395113234	13.374334695059266	15.454020478706477	1.9858638336501495	11.097792283595306	11.09041633005756	12.804666001193635	15.03195687134254
543	1.5947243746835364	11.26874656781868	11.77335225534013	14.54464101075675	17.371409030741585	1.49903170732441	12.373633344029486	13.216673026116998	11.181880771773434	18.926908431692596	1.6507978463716166	10.154559502811479	11.958985527627805	13.496312708715342	12.82723046180079
