mass	P1_500μC-N	P1_2000μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_500μC-N	P2_2000μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_500μC-N	P3_2000μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
10	0.0	0.0	0.0	0.0	3.2030833779106493	0.0	2.6817009508645624	1.0388241145432275	0.0	2.406993065358133	1.967724729681613	0.8678705531440758	1.6516025861215458	0.0	1.0472366930879393
11	0.0	6.123193326989571	2.5701013033236872	2.591878398224997	4.8203140422235	2.0379965376836315	1.059055449070823	5.796266444045438	6.561138090352885	7.523413515133552	2.1117375761414516	3.127890216015047	1.7689757163052735	0.0	13.11598786637025
12	26946.222434286712	23742.002030755524	22605.56841564199	21343.846905379294	40869.54151736953	35801.15757346205	26801.26416995633	27166.29310520095	28522.794722538067	43930.465031953514	23222.00820554785	26193.77650999042	18813.33057828295	26008.590650974977	39554.41349628662
13	32985.75329484789	66275.43237331472	63622.755697561865	81435.21071221687	73752.08290817919	32233.374397687883	70126.36439358676	98985.33436133235	33563.458248335635	90098.4816932506	36685.96749152815	94435.62887342682	86452.37547253577	81895.89828099596	72566.09711541187
14	2459.5285372754324	9954.191031419952	8303.59086714951	10215.545314818026	11521.675892424752	2038.4903021939513	8320.28823183065	11093.890088335884	10170.968404181991	12782.946628392827	2293.1933451053374	9320.291345952779	11713.018396548865	14682.579592995342	12633.458177079849
15	139.48505250523684	1132.2877906969961	1631.3846808226565	2227.214485690549	1841.0034849270464	115.23299592085111	1885.6041705480084	1961.6221875820656	1304.9138439417336	1405.5819087081363	86.57266821947887	1792.067839002558	1469.656232676516	1928.8662311041703	2348.1739537283106
16	280943.6164684057	173348.50990489573	199158.73039193495	187737.79026644348	188395.60820763733	223973.8502630972	217073.065210698	221213.02816081495	171596.44746742724	218141.38426230298	359399.8613913439	322738.7917384874	262968.2061032388	187221.33291253445	173775.02751505273
17	124345.51984509938	194648.4586839345	168850.8110096312	221158.29217401246	195417.00424011657	116225.72869331196	279277.4860724652	136098.87887670478	171917.91904265276	240176.6535602909	150130.71194378377	229021.47087294728	168746.81812397143	166289.12208624303	163956.7087511237
18	640.0093834910249	486.60625043334	673.7673355611093	585.2998722013222	392.56475095191615	808.9007074133432	361.82777111562655	326.8185913722498	530.51178782091	726.7852042757453	582.2980908465245	682.5911963065449	1003.9786942035154	383.0124096238666	458.93334174444885
19	43712.22231946901	14111.746738990018	16454.963821721307	11352.113963514616	8091.835451642173	45633.457025139534	12251.105851526447	10376.019432796616	11244.617946451217	11489.215383224624	52052.549171115206	14942.929328339604	11069.842248039857	14287.394062110188	8998.49510698891
20	2.542844230461387	2.815170135606361	6.846197339594457	7.783011632014882	2.9942702508518737	4.677549549361234	3.866835716996992	6.241184200579352	4.257029718408903	13.204047738851186	7.6744366395606765	2.6200435211772035	5.457823491569488	5.664962220752247	6.180956095020942
