Mass (u)	P1_2000μC-N	P1_500μC-N	P1_5000μC-N	P1_10000μC-N	P1_15000μC-N	P2_2000μC-N	P2_500μC-N	P2_5000μC-N	P2_10000μC-N	P2_15000μC-N	P3_2000μC-N	P3_500μC-N	P3_5000μC-N	P3_10000μC-N	P3_15000μC-N
209	520.1610331067604	34.00091556677053	686.2377871663867	993.4749577750728	1247.7508391854085	626.1989868987915	34.00120550751198	822.3299391373814	1120.6044662383522	1892.7745754630207	557.1528072475353	40.00112920052784	678.222284059382	1004.5056299103156	1137.6093784559514
210	186.01489432174515	17.000267034784684	277.0325601735884	470.0896552716168	582.1363659483417	260.0302021387615	21.0003585910892	309.03680252826143	495.09914132316425	690.190928782954	255.0271572270453	17.000221257020492	271.0306521066474	421.0748707903665	521.1120102621763
211	575.2123055477961	22.0004730381385	762.2983237909527	1384.035897958965	1603.4596855907196	707.2569114359208	24.000488298014133	803.3410428225869	1424.091974809944	2287.8400745268195	607.1989535884709	15.00019073882147	733.2823586581846	1266.8710819927107	1630.401320497451
212	194.0168019941598	14.00019836860406	262.03095006972154	441.0829923032935	519.1136743550719	249.02759995456967	10.000137332206023	334.0448084859435	479.10018057370434	755.2324717202245	227.023998250366	13.000175479877186	298.0392533021148	440.07880137796286	501.104606637561
213	615.2163878263868	58.00251786442232	971.463789674522	1544.1436047435095	2023.0280778445483	810.3296825252517	70.0036013502066	982.4818190012296	1760.5054847249376	2390.848001660751	762.2800200533817	79.00495193721258	978.4857417556811	1525.1062229855231	1948.8645869257596
214	233.02306710367847	23.000465408355915	309.0464199745384	502.0985380037836	584.1483529136307	302.0421077118774	22.000411999722555	383.0610719722136	494.0974078112601	785.2858733736535	288.03876511876234	20.000350961151387	325.0475028669442	473.09326461637824	534.1284613366337
215	1031.736244741405	34.000869782021326	1924.604497918288	2096.816709330776	2251.0275331628154	1960.705231042543	25.000526446927083	2185.342639837864	2415.778855224838	3995.458066245567	1542.700574667667	16.00025940531254	1838.285467033642	2040.6593156434449	1930.193070237886
216	160.01121637307605	15.00022125872795	264.03209495746336	390.0577812266085	467.0878449006657	254.02898140077247	14.00030518618122	280.0306290631334	442.0783418263776	706.1989891220537	208.01935093644445	13.000205999783669	274.0312855198656	375.05614067324586	451.0769750758924
217	729.3166534898229	38.00151071480364	1045.679245504202	1256.8860848262432	1362.984516864821	1075.716766060702	32.000900308291946	1242.8926082559803	1484.2500876508336	2688.9404088009696	877.4432837908054	31.000648519102256	1045.6667152205623	1223.7706036823708	1213.7439404294569
218	168.0116893574994	13.00026703773394	273.03240757236216	441.0801830209088	536.1094973252375	268.02960646341364	12.00019836938018	314.0429156197273	463.0886390842294	731.2197929251021	266.0287366056268	19.00040437288922	292.0364904438809	398.0642845036417	494.1011322097685
219	427.1024446853637	12.00010681292044	594.1624580475917	973.4427526578944	1138.6492818782958	589.1695526652348	13.000221258107056	711.2679087218573	1106.6051030445549	1760.58165917702	487.1217536981199	17.000267035250356	643.1952486039252	955.4386040936062	1112.607028744506
220	416.0560102108372	23.0004196291947	535.0898258362313	717.1658472232522	864.2273419383632	483.0777081238879	17.00023651627522	516.0929511315799	819.2049086826127	1099.383882716548	491.0772188004059	14.000259408417024	597.1076232661437	705.1549145622633	826.2011570736074
221	7176.611456002778	56.00212110082607	8004.445741371413	9881.632600281342	10801.578258482676	8320.468742794576	63.00267809885959	9132.771659135378	11007.57421746593	11855.869188960747	7990.630769737242	60.00230421359005	8863.645710673769	10659.95323047012	10765.09184784592
222	649.2151412568433	41.00098422953623	935.4318218695572	1300.8077995176595	1608.2335744932711	881.3741431722788	29.000709561088357	1033.5066290392483	1460.994442969568	1765.4620753916104	860.3787613507561	38.00115972447016	1007.5257958972852	1361.9061689596049	1584.1675635389706
223	2976.789140905136	62.00277729488095	4223.929222325116	6359.1641069475845	7779.995354382196	4294.363897543115	48.00144965062058	4836.704585584464	7006.223512339555	8347.487157443715	4031.947582726141	74.00376924236777	4687.537523511021	6429.891566165893	7120.2209108052375
224	325.0473957392004	40.000930819505854	394.0633382087904	607.152754684091	730.2094168298504	447.0810981010059	22.000381479816078	505.1029882759303	701.2031850377101	1002.4198260119188	390.0649113942233	27.00054170400868	460.0858832323684	609.1398822861386	766.2226020060785
225	630.2030907473825	37.0010605366756	923.4609685646428	1449.0435117766528	1575.2666363718956	866.4154451352214	31.000740080684388	1036.567390396025	1501.1447195756743	2176.411955976441	877.4056127341772	39.00119786779503	924.4533527516584	1407.9816684096425	1522.2332355633148
226	214.0174122294409	16.000183108573207	285.03237703714103	421.0697865522432	484.0922171373441	275.0271567786073	8.000091554286604	338.0435254499378	486.08220243004166	732.2075358524236	237.0207924501981	17.000205997300082	294.0293007310895	467.08268361417726	539.1177651884858
227	404.069719463304	9.000083924504013	654.1677059605317	884.3320643087111	1120.5463873614462	659.1621237165504	10.000167852112506	717.1978818246434	1050.4531137764238	1693.2168665695483	574.1265318541941	17.00032807506332	669.1594975856696	994.4102954644032	1112.5211887401672
228	197.0145049849761	16.00024414605781	281.0268361609575	443.0650993753848	511.09133768108353	255.02183011493588	12.000183110125448	321.0317803455266	470.0743564587414	724.173453936816	235.0210978997472	8.000091554286604	289.0273699843699	451.0658768538596	489.080102595908
229	977.4466269316146	27.000587485498382	1757.379886828963	3023.098734861378	3592.7558025327385	1451.9600731784717	22.000350960375265	1893.5861527409957	3006.0360400326736	4139.811751871357	1397.885728202312	24.000686677173423	1750.4011007649478	2808.557614146929	3364.120643562056
230	239.0235705747533	23.00052645003156	375.0539733900796	583.1302354606694	793.22989402349	316.03719178769325	16.00027466549862	395.0584605926618	643.1544161203805	911.3033005626976	276.0328427774614	19.00040437475191	430.0642222232641	606.1405160753545	757.2100901879817
231	796.3486946183286	19.000328073821528	1257.8334186461009	2200.631271350849	2713.999990044853	1159.6792008865723	14.000167850094597	1445.0489015783544	2310.8429705902763	3069.0772719590627	1058.5792999205078	28.000564593666898	1320.9282621535435	2113.387769335763	2609.6114038588107
232	260.0269356903278	21.00032807257973	335.04782288670305	536.1132224487756	682.1826991839495	311.0379016754774	15.000267036026475	354.0516613190614	605.1384777801488	850.2872236402872	310.03691702002754	9.000099183758746	363.05014235285887	580.1287614499169	680.1777369232416
233	774.3062907818116	29.00069430229932	1378.985958800385	1782.561837767904	2042.0116920559888	1311.8787730276738	25.00048066636892	1549.2372755899669	1860.6611838646731	3237.575748502388	1095.6112777698668	27.000831652666974	1339.893995173085	1617.2367044344087	1822.4835388413785
234	254.02481400038596	25.000602743200748	340.04450240812525	547.110693490153	698.175991810747	333.0406024845523	14.000198368138388	371.048401240512	580.124530695713	874.3051605813549	277.0279196058276	13.000190739131918	385.0581706310096	523.1031074349523	633.147115290665
235	476.1141896916821	13.00016022015678	811.3389725487308	1106.5800922556034	1260.768146876773	781.3149778788056	23.0004196291947	934.4534966732368	1180.692760247262	2084.3730101537767	719.2443267537411	7.000099184069194	810.3257957474983	1038.518683824832	1197.670784311303
236	465.107497440269	12.000137331429904	705.2447140733647	961.4608153844096	1157.6153318740162	733.2577537021283	8.000091554286604	855.3527497652018	1126.5876221962794	1487.0425054148743	633.2046003188352	8.000106813541336	758.2926158325924	1040.5073211671856	1117.5704034094474
237	920.416491248178	17.00032807273496	1144.661185496706	1844.654225214788	2309.4895349417134	1066.5657197285602	17.000251775529954	1303.8698473966467	1960.8675360203165	3000.4182476654864	1022.5035587460756	15.0001449605916	1201.7598860261298	1774.5835485648438	2098.120889723012
238	629.2332565292929	51.00194561272183	639.2152119800943	828.3295951688062	1034.496984005878	768.3143154188139	53.00159461928376	794.3194992159431	981.4767169868536	1272.709903338637	692.2607301804505	43.00121312875723	732.2643271013013	892.3878993624468	1024.4714742030385
239	8787.768523098033	731.387687639509	11497.73770789617	15406.643034639785	17394.443767648314	12542.937210844468	614.2784932711659	13596.947893994153	17275.974082276753	19927.334155769426	11737.55305178575	695.337471365818	13398.638596325469	16814.490170014065	17232.022779786985
240	387.0662465695047	200.02579256373755	560.1467530458582	757.2437825295506	819.2704663903236	572.1590443842427	158.01388740159865	639.1940464214697	825.2682362257481	1213.599432649446	505.1141955865941	176.0197788918454	596.160384468653	708.218155673181	725.1950340041599
241	1342.1629124955386	194.0273036878542	2096.838741991244	2791.830769543923	2895.0456719244808	2357.5898229995078	173.02015281017128	2481.887629640571	3086.9899481651246	4372.960918377563	1995.6088909911368	190.02625085498755	2216.12474683506	2663.4899838259976	2595.9866117994093
242	287.031903145491	47.00156410822504	394.05829969219786	593.1258796435786	739.1938082020447	387.0585978571921	44.00131232027724	479.0883313600329	663.1522256372909	1012.375403876261	330.0404422307043	49.00199139591877	467.0777218341081	572.116911161132	676.1625678237197
243	592.194766333808	32.00083926708194	1006.5163123078008	1395.9090145085347	1640.2159571242803	874.4143876796404	25.000450146462374	1161.6899268604968	1515.1172828483498	2394.7649850129933	787.3253769037897	41.00116734897512	892.3973826321435	1360.8456153945674	1448.959188452366
244	220.02034280891107	12.000198370311525	271.0267600702853	462.07261668282536	546.0999526109263	265.02672941758226	9.000083924504013	322.0412979242935	434.0602520783845	768.2050125615967	233.018625435082	9.000099183758746	260.02429513874137	439.06656428153326	552.1004422036465
245	833.3001355687857	9.000129702733883	1367.8248337509008	2161.9739776793344	2699.062568925178	1172.5887866522353	16.000167849318473	1406.840400886304	2345.3546074662654	3110.160893955838	1059.4915594892989	14.000137331119458	1327.7320022046667	2189.0199637207056	2600.853305476369
246	213.0163820058699	11.000144961212497	300.0304607773409	535.0959010251137	599.1247826176212	254.02290615945108	12.000137331429904	327.0365423810776	519.091581934185	785.215459863115	238.01902966571743	7.000068665559729	303.02953700868096	468.0742032607658	616.1323156380771
247	1333.1414751014113	20.000366221337465	2350.405753867853	3901.880869225697	4698.152936937746	2013.521156246384	21.000297553138925	2583.045456432796	4158.21638996092	5259.877974627578	1879.2166026495515	12.000167850405042	2351.4726091677635	3868.726219224601	4435.517129419337
248	476.1215822499527	13.0002212590384	664.220244804923	990.4871553503456	1190.650845197396	551.1473437481174	5.000038147360711	702.2639957449047	1095.582169504913	1427.939169566759	522.1377185852396	12.000122072175174	660.2080420581029	985.4993516368628	1152.632975093185
249	874.4422606266975	13.000144960902048	1490.2790478264328	2296.03408296956	2659.0478679572534	1339.0251622029432	13.000129701647316	1688.6563856101902	2505.6132601761256	3358.3196909272338	1277.933290092844	15.00023651705134	1518.35948702623	2171.763465211676	2562.7148727706613
250	207.01854949171627	12.000167850405042	342.04590650468685	539.1102816942791	587.1288734470438	288.03078118152393	7.000053406304996	378.0544076815196	544.1083192835245	824.2475017477577	233.0257227245065	6.000061036087587	312.0391300527129	469.0850490087547	558.112729632253
251	619.1993741643122	18.0002746647225	1060.5907880156649	1434.0813488154188	1716.5344083863606	989.5191156679282	25.00061800478384	1235.8163358998845	1652.44028063762	2524.320823890045	888.4086229986375	25.00070956450328	1030.5747441786216	1572.2802131638211	1606.2987639726307
252	170.0120252858284	15.000160219846332	253.0226696095052	425.0650840606683	483.0778740570704	257.0250505831684	10.00012207248562	255.0223337942816	433.062793377987	649.145801202189	210.01635909323045	8.000091554286604	254.0223566483361	394.0563762895173	444.0626480592989
253	587.1464940950875	18.00027466425683	953.366135364745	1528.9246950121285	1953.5337198692348	846.3082082934881	10.000091553976157	1017.442515250304	1627.07042392405	2499.750183443982	729.2178636571466	13.000114442392585	979.386799069354	1474.8503286138036	1810.3125074864536
254	250.02812638283228	15.00031281518769	360.05552370371834	473.0882414745454	589.1264775048093	333.04716692833546	6.000061036087587	356.05291354309605	540.1038469313689	759.2150684915943	315.0404050791396	19.000358593262337	366.0520123682143	476.0856065472828	501.0906810248355
255	825.2553980970129	25.000373848791693	1173.5355641067042	1894.5309159657616	2209.0304880774456	1081.4170124480845	21.00029755407027	1327.6952396732331	1899.4634357882203	2903.742809448908	1046.4171479341614	19.000251775219503	1217.569537091536	1828.2858604139897	2007.5972012842567
256	279.0346060366636	239.04372071939417	367.05708848110817	554.1217276803862	641.1504138201836	419.0736814576904	207.0313868082356	413.06548308308027	634.1481642854673	951.3596669724016	364.0480741899059	218.03284469335625	419.06600157655663	542.1132691908024	622.1597090853444
257	2450.4456075175026	976.6975203177268	4707.187363909099	4984.515372911627	4721.855629243964	4991.805100655817	804.4747296985162	5314.254778104501	5509.932869757918	8771.908867071092	3957.303440569018	817.5055168937521	4418.915293205525	4279.572686800453	3843.4495124541695
258	216.0203122570585	258.0403844275441	297.03654307473164	416.0632597979362	527.0998993977367	298.0332996338285	225.03205784778777	351.0502490203184	440.0750907281045	827.2525616001656	236.0218991166773	279.0494138015592	282.0308117144488	442.0738373380367	466.0840339861841
259	1635.8949491249627	322.07233578025534	1997.6347256027773	2199.0572905981853	2191.954680684777	2116.9848699654785	235.04001088781445	2377.70867545193	2408.57510272063	4565.330664855921	1677.8582478963822	264.04829182974095	1826.22195043222	1991.376492115987	1902.112066488325
260	238.0253792558721	66.00294514559663	393.0636205441535	597.1365702155877	685.1776968884739	298.03482649808376	68.00335717869285	409.061635536101	600.134852401527	927.3170614104484	286.0336053756676	58.0021516162308	386.06083493336894	544.1165049738364	651.1708774974265
261	528.1305980534636	56.00256367136839	868.326714702409	1310.7579346688883	1647.118499993488	726.2378793588081	35.001060538848705	917.3745219716848	1435.8822256047404	2417.69879543038	606.1629598987366	44.001373360090206	801.2905515220407	1256.6840184622602	1436.8561268946885
262	499.0980294305709	11.000129701957762	677.1543243365294	878.239696425619	1013.3051021544508	616.1458192764553	16.000244147454826	595.1151054172069	954.309043672564	1356.5651518204338	626.1683459827003	11.00011444270303	818.2572786168528	1039.3789944267346	1011.330370927944
263	2463.9731434766045	62.00271623504396	2911.8973484208263	3916.8451250397434	4249.034964194984	2920.12126526499	94.0056461960488	3396.0226368148287	4071.5727834959407	4854.345036692307	2724.6609765705903	97.00550119028682	3055.473253036823	3839.992366518928	3974.119889531141
264	1755.6687866997945	12.000122072175174	2280.8631338834325	3377.374526766177	3889.4492177580014	2139.439170669063	17.00019073804535	2454.2492744877063	3545.952277990442	3910.1514859584663	2135.4732727496967	19.0002365154991	2473.278493435048	3344.031069724693	3625.398720707898
265	2594.379496242574	36.0007019257177	4242.623278886696	6500.478512296418	7594.6790682635965	3829.503333468435	31.00077059826251	4664.932981392167	6825.138631434869	8203.970624490386	3553.170337793013	29.0006332596923	4416.811125153039	6257.561774152757	7120.326589395207
266	414.074955310158	23.000556973197742	585.1404787892441	902.335357511468	954.3669007632284	527.1183144661044	18.000289925374247	572.1378166952736	914.33079921997	1204.581302143592	484.0954240778723	23.000480669939005	626.1609905144546	900.3167867414742	982.3804725238346
267	681.2343323465018	13.000190739131918	1097.601296005699	1710.4512722952968	1982.7998632913595	1015.5055201401996	18.000305183231966	1274.777941121542	1812.6385370837047	2706.624007378989	954.455353243264	18.000244145747363	1091.5776368096197	1508.0727522383415	1698.3334184496823
268	183.0115441864161	10.000106813230888	297.0328949702763	461.0774924075868	588.1262847682187	291.0334601249735	7.000053406304996	358.0430513552271	486.081513611246	723.1845147685016	247.02166218238543	9.000083924504013	309.0322992606929	455.07575278945137	523.0945409108747
269	376.06315565030127	11.000144961678169	659.202821912974	932.3748916018044	1121.5147268975145	616.1601803800709	12.000137331429904	723.2312026048984	1087.5095485260078	1754.3916255764905	449.09083709588174	11.000144961212497	652.1921548472367	886.3304196973065	1051.4480009596896
270	177.00988078095648	2.000015258944285	288.0239281772106	391.0451799797616	541.087716958318	255.0200137768962	6.000045776832854	263.0221046973819	467.0647463266335	691.137322188459	235.01738911930696	5.0000686658701765	291.0262098139362	415.0529027938394	540.0821219087651
271	606.1620117774112	12.000122072175174	997.446110525081	1751.3108991305965	2077.8898060762235	869.3288778554206	8.000076295031871	1112.509942221037	1786.412281319518	2603.019959532782	805.2780023725479	7.000068665559729	1035.468490023545	1601.106731402949	1890.5087827763248
272	345.05884586851727	14.000183108883656	607.165539363589	1013.480049797894	1208.681119684315	502.0994241958917	1.0000076294721425	628.1818263549089	1011.471600259536	1311.7524069106692	444.08637435990096	11.000144961678169	536.1335341785546	932.4176599919336	1164.6386011689249
273	738.2838020569052	12.00010681292044	1336.994857670643	2320.898003468867	2974.85996595701	1092.6138180518817	4.000030517888569	1394.0131939733008	2342.905293774127	3224.392669983587	1083.599927932156	10.000106813230888	1243.8068495010923	2244.7121161035816	2642.7534639633027
274	222.01970150111933	26.00054933425694	353.0459142808464	540.110838682533	688.1769085836008	305.03094140812385	26.00059511667786	391.0584145148741	555.1125243439744	883.265567284836	288.0282934605365	19.00028229372897	369.0512412367977	507.0882532482758	624.144620003696
275	806.374398468948	70.0035097998012	1543.4143481783703	1607.3216033864971	1660.272225060063	1517.346143905733	54.0018616719192	1720.7439695818953	1782.577485630026	3641.7723467131377	1154.726452467597	69.0034716103745	1365.034392642631	1390.9344994680905	1381.7923128290752
276	184.012452365767	20.00030518385286	246.02110520908548	363.044127238558	471.072041688039	227.01905273141887	18.000381481833987	286.02763697378407	431.0611144880987	700.1545961376132	207.01418421257088	25.000679047856504	295.0273086370885	377.0492402181559	448.0662191811828
277	614.1895498477395	28.000747712640116	949.4966547405184	1149.622697144594	1206.6505806700466	979.566059614889	22.00033570112053	1197.7871658850154	1319.8396569724243	2951.9398573566614	791.3428571951863	28.000625633014188	943.439988571964	996.4431939339788	1045.4447029560172
278	295.0283620357639	21.0004806711808	403.0568115291415	575.114676519245	738.1902622200699	391.05600342187375	14.000228887579198	437.07181537077895	610.1332487375764	903.2734269099486	344.0435103207482	21.000328072114087	452.0708602976065	555.1039598703753	645.1369903437284
279	755.2657096418031	19.00029755344937	1128.5979571159014	1851.587879372377	2134.0956581319	931.407689173606	12.00015259068464	1191.6631724840915	1818.5795286151983	2699.5064261569973	873.3744777725344	14.000213627858791	1078.5588251905128	1751.349797500057	1931.7146568834037
280	1495.310846351506	11.000129701957762	1500.1873683142023	1791.4271968694095	1940.580604795424	1652.4487044317414	14.00015259037419	1576.3964828231503	2179.0033911086216	2478.3712750856457	1672.309002682661	15.000205998076206	1866.5944428402988	2212.1430449771497	2260.0897384240307
281	14097.105337350811	52.00181589306843	18056.735109936933	24320.44109124924	27337.44773064927	18560.427000744185	58.00221266209747	20949.552206409	26850.00887815108	29400.10379807429	17623.026987244913	45.00138098676825	20371.36542595226	25695.64738398295	26623.870218202603
282	707.2712039207045	27.000526443822604	1079.592599561921	1441.0020429350734	1565.146892168684	1117.6203383386871	16.00018310903888	1234.7701911614058	1546.0282187131986	2068.849340989549	1025.5339748364695	19.000373851585724	1195.685133075521	1410.8855522025551	1400.8581200841495
283	1819.0650559869684	83.00516555452336	2677.5367764446178	3510.451972405462	3944.115796997241	2898.2718406462227	76.00424231946683	3217.335140854085	3794.673720662681	5074.441469115771	2632.496574273203	81.00481459289894	2827.144402240744	3419.10264218688	3373.597760792636
284	304.0390542525314	10.000183109970225	514.1095452193899	689.1665923825409	742.1903665009426	479.09544688778215	20.00036622040612	530.1065335453094	721.1885008904997	1084.4272361362312	430.0720682995697	18.00028992397723	478.0907373058187	617.1355135709099	704.1705522235364
285	493.12268397912754	22.000778241860036	894.4043537083213	1304.7779835040812	1463.974182423999	880.3804804307679	18.000289924442903	1035.5154684567851	1348.888752527131	2113.1525873675887	680.2393368902822	32.00088505136554	851.348242750326	1146.609380389091	1342.798437638938
286	218.01915218163583	8.000061035777138	286.02527133749794	514.0806729606144	564.0975236451643	265.0223946671348	6.000045776832854	288.0259427066527	497.0745447169255	761.1767060187892	241.0179536619034	10.000091553976157	302.0330093137373	503.0767274546356	527.0850918186403
287	417.076028927643	6.000061036087587	671.1932959675947	1200.6205389199888	1480.9368600706262	608.1566484139777	2.000015258944285	804.2575253108778	1259.6847400910908	1794.4400820561348	532.118805736827	10.00012207248562	692.2026748235234	1098.5260797464728	1378.839438103713
288	256.0256231560837	6.000045776832854	368.0502111785924	635.138398399181	733.1942768222949	333.0394583928204	6.000045776832854	371.0515465654555	728.1850615796498	984.3115291603028	365.0472270557303	7.000068665559729	417.0594825902308	619.130156043343	810.2132093931391
289	1767.040015285295	10.000091553976157	3095.4124265141068	5511.247466958361	6752.955106967558	2501.035089959604	8.000061035777138	3225.5318065871206	5586.405519493445	6822.129532429144	2412.8303550626865	11.000144961678169	3119.475877512099	5331.990066210008	6330.831496027902
290	392.0742856091333	4.000030517888569	613.188205433377	885.3617137493553	1117.5747415542776	473.1000145689811	5.000038147360711	624.1878259875892	979.4242228791072	1341.754037700344	470.09666354033806	7.000114443789599	604.168646756617	977.4268354833596	1000.439736743099
291	589.1632458407952	8.000061035777138	987.4696109755988	1601.2655488184755	1951.756075240996	911.3902107927076	19.00040437242355	1155.624641886549	1734.4047299287024	2355.759816190929	779.2918269485999	10.00018311136724	1026.5183152280883	1545.1460029242924	1797.5472081412854
292	198.0134746819132	7.000053406304996	296.02968193867025	474.0755301038509	573.1186895557996	276.02681301285025	4.000045777143302	327.037244182902	477.0821019867447	817.2196369742459	241.02150983071283	11.00011444270303	301.0312310540755	445.0730207569388	564.1102401980093
293	483.1140088328058	7.0000839248144615	769.2800557499636	1043.4811132072696	1238.6678823013758	716.2338599132964	4.000030517888569	941.4034661404528	1149.5939618909124	2012.9904373564475	628.1846065754793	3.000022888416427	732.2523639168096	1028.464072461755	1168.5903285382797
294	177.00969765592947	3.000022888416427	269.0228067609837	464.0659601813921	592.1066528230971	252.01893788721216	3.000022888416427	281.0250652954662	493.0750195102101	824.216903928069	234.016541996094	3.000022888416427	307.029354013529	502.0776978964049	603.1217466023515
295	510.1092958861546	8.000076295031871	934.4071574705858	1630.1893635876952	2019.8381980411089	842.3199063858243	10.000106813230888	1100.5124925921457	1664.2352215867795	2707.562048471679	729.2390977832657	4.000045777143302	907.3839227626756	1439.963822536271	1830.55877600806
296	267.0273703129054	4.000030517888569	352.04778366948017	559.1133933049023	716.1755430225812	333.0419609364693	4.000045777143302	363.0490882217356	642.1421440870472	972.3058868213168	312.0378477266135	9.000083924504013	385.0550562681272	609.1292695381718	683.1568657942624
297	794.3046296623907	10.000137332206023	1046.5447423865116	1713.4884984636	2104.257593885238	922.4115696604564	7.000099184069194	1122.6027011575106	1840.7141909265652	2689.7108108747107	822.3386093477145	7.000068665559729	1034.5171380067914	1658.4320703306655	2009.0403874429717
298	490.08747233360987	46.00102237549993	804.2679747149742	988.3464755036508	1161.4558236643516	751.2390930097918	28.000488294599204	675.1894471608363	1224.5599742123572	2019.6925706299364	761.2836984448974	37.00087741211429	912.3780624675128	1056.4030583344747	1060.3955944178283
299	3728.342340545717	300.0601223826678	6577.01455081836	7376.553867379107	7170.595913859811	7083.811309733361	231.03775184282347	7887.808608668383	7780.150155735783	11750.698767551596	5582.643119695574	301.05736721698975	6255.035945435117	6478.762558398048	5732.435016753175
300	315.0345585770209	84.00506635943307	533.0939623583627	719.1612908818071	763.1847687758337	550.103358166005	83.00409734149748	526.0938629771774	786.1957844102129	1277.5464234505434	465.0718453030372	90.00424227492523	588.1200911626057	709.1580551883192	715.1557633673907
301	1432.2973257560225	71.00289172485549	2339.420813325114	2599.063550099927	2561.853805882416	2413.761761646275	71.0037310704809	2728.466276736041	2816.855089999844	4533.790579503921	1937.4076738184203	91.0052723410476	2121.8981144171958	2287.1772521356884	1962.1642404227007
302	239.0222733094608	32.00099187546211	413.0683972849165	644.1520561384043	832.2462843508026	337.0436859672175	20.000320443107597	456.0757764516228	672.1598835811764	1055.39612118974	340.0452962415496	28.00071719832169	417.06700853147015	628.1412914127233	729.1997726442253
303	442.0906160889804	21.00038911053001	777.2688794391951	1200.6364657755787	1460.997035048749	656.193889823055	15.000205998076202	897.3610036245792	1279.7387834014305	1990.885511103875	570.1599254598548	17.00026703525038	723.2416860246219	1105.5642396892554	1379.860949890609
304	203.01563422569131	7.000068665559729	335.0431056597655	508.0905810227477	657.1412034420646	264.02516495661484	6.000045776832854	364.0499353253704	565.1094541398711	809.2210419399081	275.0262408054638	6.000045776832854	321.036328654165	494.0833151670863	604.1210777380464
305	723.2768082871119	6.000045776832854	1213.8227217346257	2073.421242462301	2577.600662465897	1099.6427518112473	7.000099184069194	1320.9129822966906	2193.670385523252	2846.4378908851268	986.5351008601722	9.00011444347915	1238.8458451431798	2008.2129935754808	2426.3123027335982
306	528.0968708272859	10.000106813230888	775.2024995520648	1140.4334405054708	1472.7266332188865	662.1452288089056	5.000038147360711	728.1821258788711	1290.569443882674	1759.063261596744	659.1561706892478	3.00003814767116	896.2789724853908	1209.528438927417	1438.728863683984
307	1524.3489118826224	10.000106813230888	2703.295695961169	4023.481268076207	4684.733344147915	2338.185899680272	16.00025940670956	2972.812842429667	4174.271936938865	5378.495980628632	2022.485460526227	17.000251775995626	2466.800838001842	3682.027578950033	4136.122970271079
308	280.0295755698688	13.000144960902048	430.0665565311812	719.1831382362714	822.2468239518481	360.0472488462038	8.000076295031871	461.0790651959826	779.202247856615	1104.4220338806297	342.04051809928546	6.000061036087587	430.0623278919827	678.1623241611073	833.2409637827789
309	504.120307435002	9.000083924504013	941.445485626937	1489.1086182727977	1702.479109711702	846.3798796854745	8.000106814007008	1059.5388672549282	1495.1307159666967	2263.6805649528155	712.2534266387696	9.000083924504013	917.4534888815512	1284.842093216024	1453.0550742257458
310	175.01018598965217	6.000061036087587	283.0275837224502	428.0642511070514	570.1166361394144	219.01799959722732	7.00014496369608	285.030498714396	474.07676653532593	682.154810550465	202.01562654541613	7.000053406304996	285.0275225486316	428.0621599635539	469.0715534466951
311	418.0635647101173	4.000045777143302	543.1340520484717	798.2664041563152	1051.4570962296236	477.099475506569	4.000030517888569	677.1883054402122	899.3507026135401	1387.8493302478173	431.0815398076339	10.000137331740351	534.1251881390407	801.2642875588447	897.3503653180119
312	147.00681346027142	2.000015258944285	203.01467264859292	353.03852562443626	435.0596944237273	202.0127420265745	4.000045777143302	213.0160766013978	389.0465229965897	642.1304634189514	207.01436739673807	5.000053406615444	218.0142376201316	350.0375567732118	470.0681728877706
313	400.0763434685927	12.000167850405042	702.2241675481039	1221.6915506237694	1486.040648556836	600.1813587766379	19.000282293263297	754.2621981049034	1163.634790787688	1878.764898906757	566.1590687711075	23.00051118705145	614.1777532600078	1051.554737036653	1404.9451545920006
314	208.0151688642779	4.000030517888569	344.04129639502435	624.1287711701971	778.1980467094838	277.02588954736376	10.000137332206023	327.0408314068802	591.1180482207808	919.2750410836138	285.0275072045412	7.000068665559729	368.0466383000647	579.1113786930437	729.1775527825765
315	540.1408555372558	12.000183110125448	877.3914568831973	1555.2323173997345	1959.9381852392253	772.2747196359094	11.000144961678169	1041.50657798609	1593.2916978342414	2288.6991992262992	694.2493206943741	7.000053406304996	835.3586562225098	1427.0281327313885	1707.551762001541
316	276.0284922985851	80.004211825032	550.117698954434	665.1424263932793	714.1622313899005	469.0918935290586	91.00478402533815	477.0757384179997	656.1489258422852	1356.7387666861869	380.0560126837119	71.00273911647533	518.10366894379	577.1072707974646	622.1290001000452
317	892.484489898176	381.0959455183438	1836.976244546927	1861.973798665986	1836.786192612081	1714.7927506889334	305.0596870271338	2077.4194919198208	1934.1963436381368	3837.163190165383	1346.0975208514803	315.0632451309269	1519.4114229096797	1500.223239379609	1345.89387956699
318	210.0151229096417	137.0119415848589	376.0552948540018	503.0827427559736	547.0962957699421	340.0434040726898	110.0076607859374	349.0442362693069	469.0732035242159	1166.531842487428	283.02923251574623	117.0077294859803	375.0510427896868	457.0678309870367	418.0574437398605
319	716.2996862937048	135.01258265973922	1132.7029329425072	1213.7837571533737	1190.6837531201468	1133.7697551201486	105.00679845016624	1296.8885729099052	1297.8667868597065	2853.7318363588	797.3519669055459	90.00534106140172	911.4768452859248	1070.5764510199317	1082.5266339470104
