Mass (u)	1-P	2-P	3-P	4-P	5-P	6-P	7-P	8-P	9-P	10-P	11-P	12-P	13-P	14-P	15-P
658	111.0062794436337	20.00033570143098	138.00990386265593	182.01744281574415	241.030545468871	116.0076453352402	17.000251775995626	125.00864489980357	212.02406653726686	250.0316210296095	128.00854563916403	13.000175479877186	122.00819471405403	162.0135053713389	159.01307047092254
659	82.00378441469623	19.000328073355856	107.00803456962589	142.0140247001095	145.01542118878854	101.00644735799095	21.000389109132993	91.00580645687374	143.01387979110035	183.02035037387395	87.00556231873257	16.000213627082672	107.00679836930112	144.01109418279867	124.01081967018014
660	67.00266278729416	19.000450152050437	125.00809545204811	115.0071798433523	172.01544375159102	73.00339530463182	19.00028229372897	97.00498232998989	123.00847701147957	199.02062490568605	71.00269331309916	19.00025177475383	80.00442541453538	132.00869821805244	131.00888901431435
661	47.00150305677028	14.000274669068771	93.00539439288859	122.00807251704956	118.01045358693887	70.00358608629531	10.000106813230888	90.0052494425418	96.00573776244268	163.01717602493062	68.00291459231667	13.000160220156781	70.00361662389759	95.00559278244796	101.00618791806293
662	115.00757665475767	18.000320442486696	280.0426720793298	441.1041796223553	558.1726923251305	151.01232287865352	25.000587484877357	212.0240665633737	430.0991044652901	553.1655839103977	169.01464248746365	14.00019836860406	180.0185877478928	324.05610428577666	423.0935394567732
663	152.02077095200374	14.00019836860406	237.07381393066325	341.14796580922683	348.1913019082479	190.03514984114446	16.000213627548344	220.0502323912365	346.1632335181503	352.1762099847581	165.028700928794	9.000083924504013	224.04946793626613	370.18134054737067	315.1429297903199
664	67.00243389847317	15.000221257796607	93.00441769022132	129.00875163848266	163.012459907318	67.00261700952996	16.000228887268747	95.00452450655675	146.01106362016048	302.04721998999287	65.00244916828314	28.000534072829073	80.00360128718563	123.00794283697816	127.00843122986457
665	68.00268569278522	16.00027466549862	79.0043567005457	125.00934693728888	117.00954536048792	82.00402855811554	11.00019074083938	65.00280014185245	131.0100336386335	172.0246789435745	59.00205240717052	18.00030518462898	76.00366236533898	88.00486791072635	115.00823286977544
666	127.01003374082524	24.000518817920614	204.0233494476754	219.0265619716027	247.03987336894303	138.01228480377006	17.000251775995626	176.01814526138537	270.04280961543	340.0660108550406	124.0086067578467	20.000518827854947	141.0118955991734	210.02718056118897	191.02057950744307
667	87.00516552409863	17.000312814411572	105.01023247787825	122.00929357180027	150.0195499507233	79.00646286099227	13.000160220156781	78.00550898028948	130.01436079223336	176.02344206888094	66.00334192626714	19.000373853914088	83.00519610516344	126.01167450539633	88.00711141235749
668	72.00314349215856	19.000297552983703	121.00762239340509	126.00938507173656	161.01253637997698	93.00421929616073	21.000419629970818	108.00614975207534	120.00805734751435	357.071238938845	62.00238049558317	20.000335702827996	78.00457803673932	111.00696622651483	117.00702722395087
669	70.00289933414882	14.000198368138388	67.00383787843403	84.00436432660291	127.0089958627874	85.00476872464723	16.00019836782794	70.00329610084931	110.00763003777854	242.06150044318105	64.00248731797227	21.000404370716087	70.00294511470673	77.00463147408777	103.00704255011445
670	120.00799628674648	22.00050355990767	131.01065951543848	196.02008316118634	228.0272257734442	105.00638632780135	11.00011444270303	112.00688230746493	183.01651952311107	278.04032116259606	119.00791236939074	22.000442516835005	110.00598186690026	187.0197398688901	177.01651953799765
671	150.01510824754712	18.000320442952372	107.00693571887028	124.01115550889287	131.0131473785577	115.00878230539365	20.000396739846927	101.00563854763912	148.01339881586682	221.03309510770055	85.0056386614326	20.000366221337462	94.00634824704642	131.0133762510855	130.01346019850152
672	259.04095603071363	14.000183109349328	443.12494712113767	441.116168056617	507.146911326934	275.04454231338906	9.000099183758746	335.06737768517274	523.1582264201219	535.163217201585	272.0464429463685	12.00015259115031	330.06254617841495	475.1377704639904	474.1321267038253
673	144.01561201579287	10.000106813230888	244.04258213210994	241.0356134984597	267.0488179186719	180.02864680949682	17.000267035250356	206.0283101552512	230.03934700865608	338.0715998387998	170.0183132482604	11.000129701957762	194.027043675807	231.03941529678818	206.03348594928428
674	149.01218539520204	13.000160220622453	219.02479130928248	276.04105339602984	281.04260246854585	204.01968618824793	15.00019073882147	214.0234863843765	273.0383134901299	345.0662915307563	176.01645084448901	12.000152590684639	191.0196481851099	254.03504006024366	212.02466171150618
675	116.00885097840336	13.000190738666246	131.0128877807003	151.0167643143624	175.02175508139686	118.01181198527009	20.00039674077827	140.01236111280633	183.02712786520834	242.0358653142407	109.00890453128406	12.000198368914507	103.00885878009244	146.01721468021705	139.01255184244036
676	99.00531804725364	15.00032807351108	138.00979700501674	150.01309351307782	174.0157793029881	110.00585977144203	10.00016785071549	132.00949182644095	157.01255163659263	243.0306060745649	85.00434142266485	17.000282295436435	103.00594376037151	147.0112391447409	163.01395570319954
677	51.00180825428286	13.000175479877186	100.00619555622808	91.00627963863984	133.01157513464653	90.00679092954243	20.000305182455843	88.0056004606684	93.00734798220726	150.01767252808335	71.00298325430624	25.000526444598723	74.00373864748741	111.00914866787392	102.00746235631541
678	96.00526468316977	18.000228886026957	147.01123920855375	186.01816035552866	210.02374609556333	95.00507393751828	14.000228887113526	106.00584452817492	191.01954155812467	267.0377343168781	81.00328844949048	16.000259405778216	73.00318164340032	141.01101040174137	158.01196400140716
679	66.00289933896045	15.00019073882147	102.00918688863244	129.01181939933232	133.01612357522419	66.00323508074989	23.00041962733201	88.0057530709112	130.01188814133243	139.01496361574326	62.002716227593304	17.00032807739168	75.00363944774038	89.00833999319401	120.01078930278315
680	84.00384546956585	15.000190738821473	94.0046542457682	113.00701200118112	114.00717223903423	67.00237284748408	23.00043489031212	76.0031129730282	117.00884339943283	181.0165958635024	59.00243391834184	19.000343331213596	50.00167854937583	94.0045779345931	127.00850747069285
681	61.00283070289328	20.00042725975341	79.0038225577106	97.00513492300306	101.00609639000919	61.00225078415667	20.00030518431853	70.00280776558132	102.00575298304652	145.0118495832521	52.00167854627136	19.00031281410112	70.00251782064883	83.00395988991717	108.00633287337695
682	80.00375388764938	11.00011444270303	99.00551646413275	114.00695854240321	153.0127195984558	73.00309008461177	13.000221258107056	76.00306717710279	130.0093240196621	164.0144821430969	78.00332659529893	15.000251777237416	67.00292222955001	116.00714168854122	118.00849995143072
683	60.00292992593174	14.000228887113526	90.0045932130956	84.00416590693015	91.00562337097084	76.00355552820353	9.000099183758746	81.00382254575842	108.008149044192	136.0114147839154	52.00183114626943	16.00022888680308	55.00191507077345	88.00492894355341	94.00543252177783
684	114.00888158062362	10.000137331740353	144.01152166502254	162.01497065197964	198.02087684336067	100.00663828282156	11.000144961212499	108.00685175602597	182.0195643980243	256.0330406052277	92.00607361197159	11.000144961212495	110.00701963638956	175.01520708412298	157.01369631028186
685	81.00560820597394	13.000190739131916	93.00707319406855	117.00980487963909	131.01275041755935	103.00705782614095	17.00023651627522	101.00659999431095	131.01465841506783	157.01813816064603	84.00434907479892	14.000213627393121	88.00605831607676	109.00945396695272	97.00786682141496
686	68.0024873108319	12.00016784993937	130.007965698231	174.0168172183071	203.02154075519107	105.0059589983525	10.00012207248562	113.00861456432058	191.02126633183093	379.07818342123494	113.00748506880527	11.000190739442365	102.0062718531222	150.01318516597453	165.01461190620435
687	55.00232709905722	14.000244147299602	105.00737829950961	97.00754631513118	119.01067482730596	85.00556233162365	13.000175479411514	96.00671455687045	114.01155271133673	171.0260454330597	70.00402861958386	6.000045776832854	82.00459324740004	113.0103543573224	112.01068255676479
688	64.00231946011648	8.000061035777138	95.00498232936897	158.01361234511165	159.0132383856193	81.00403622189181	17.000267035250356	86.00442535399868	124.00791996285228	250.0326743463768	84.00375389168542	8.000076295031871	81.00452458882552	131.01078157082293	126.00936987910298
689	67.00293749765267	16.000259405778216	90.00518837385701	85.0051350003044	97.00591328518318	74.00383023747564	8.000076295031871	76.00325030492378	113.00817184050968	140.01284956318347	71.00325794557237	11.000144961212495	80.00364706867552	88.0051579246066	86.00460847716235
690	125.00928590909618	5.0000686658701765	266.0425204036092	286.0473123978677	259.04087910059957	171.018198736596	21.00035859155487	233.0344838009727	286.04911401302127	392.0915798389725	170.01741278314037	12.000274668447876	188.02225083693727	248.0385212690909	234.02753096221187
691	77.00431098317354	9.00022126105631	111.01218625267181	101.00994267196404	120.01107941684064	100.00962964212594	6.000061036087587	102.00982813421054	124.0133992737542	173.02456402656995	72.00486805990305	10.000183110435895	77.00667654444855	107.00934722749098	91.00798902495403
692	106.00659234388361	14.000198369069732	152.01280351102238	157.01398627244234	188.01928958565574	103.00579113103596	19.000373851585724	137.00981992944517	161.01481049192307	266.0372530970255	106.00621078940507	12.000228888820988	138.010285449259	146.0116742400301	157.01238372516252
693	59.00284598760474	12.000152590684639	93.00751577623748	89.0055165034043	79.00475354456253	86.0066382877665	15.000221257330935	89.00705807660457	98.00642452174499	136.01451334751238	61.00322746866268	5.000038147360711	71.00489091168707	106.00851540541605	75.00505878661704
694	72.00262463651852	17.00026703525038	142.01051440175152	173.01619917628494	178.017427819423	84.00413540006251	12.000183110125448	104.00567666736988	191.01990776064514	312.04778429902206	79.00356313920405	12.000183109659776	88.00410486323659	122.00842360796798	186.01805333018143
695	69.00312062702578	10.000106813230888	96.00605825755727	112.00770637472893	145.01244491588224	71.00367000365895	15.000221257796607	82.00433381911435	124.01013308063862	197.02491435999502	50.00180062900176	10.000137332206025	82.00404388675524	116.0078131413849	130.0107891866671
696	85.00412776655452	7.000099184069194	128.00837775616196	137.00991145935353	142.01217781602972	81.00363944541202	7.000068665559729	108.00660757209354	146.01081943948734	240.02820208844415	98.00529519112467	12.000122072175174	82.00370810026132	128.0097055730313	146.01204043323472
697	800.342846955394	12.000213628634913	1107.6374271399886	1236.7582289317158	1308.8852070215871	767.3348477732037	9.000114443013478	995.5014549294815	1341.9219150024035	1263.7935157089419	868.4097332382519	15.00020599761053	911.4506569224084	1179.7101488838189	1176.7166832739558
698	399.1774742618216	20.0003967403126	571.3298119327129	666.4029880978084	729.4431929561295	526.2493053366495	13.000129701647316	522.2762309769784	719.503260158545	634.3384923436467	432.1843405333189	14.000198368138388	526.2465010319206	683.4479680506669	672.4303676784455
699	114.01088103205811	14.000228887579198	214.03931665176256	242.05924176406458	279.0646983318969	180.0273339778803	13.000205998852323	189.03053222381175	252.05962211303822	309.0703895803837	135.01494835750785	4.000030517888569	167.02720490658967	225.04756903430948	248.0562167809712
700	92.0052646968298	8.000076295031871	173.01543592475576	188.02069376457436	248.03328475820095	120.00837783704156	13.000160220156781	158.01310863132937	225.02938558861163	264.0387337504607	125.00895010254928	12.00010681292044	160.01405490093265	197.02151019574185	214.02452431829963
701	50.00239579907667	15.000221256865263	100.00692816488065	127.01087311579279	128.0108655843384	87.00534866962242	10.000137332206025	76.00479171411527	116.01092678717522	143.0132842962848	70.00337242739211	12.000183109659776	70.00505123510375	136.01407057293446	111.01006449332957
702	66.00250257365678	13.000190739131918	119.00798872577212	123.008873841061	125.0091943312307	75.00366999232747	10.000152591460758	100.00624139779684	145.01117812386602	183.01850369012934	89.00463137163251	11.000083924193564	97.00602012649668	134.01025492952266	137.0100640970718
703	61.002449172163736	20.00041199910166	96.00605823799182	102.00692811796675	95.00562333030278	69.00331899314621	20.000320441244906	63.00313591609165	97.00621847072229	121.00937745358931	65.00284592380768	14.000244147299602	55.002510234329165	88.00508157382092	77.00414309551329
704	83.00424987862233	13.000221258107056	92.00474579648466	122.00773680692605	132.00965972669547	81.00344105647407	12.000167850405042	89.00435664683819	112.00727905179153	188.01785488552122	68.00297563725202	8.000106813541336	65.0026170238107	93.0053028275811	112.00692805866423
705	67.00281540778187	12.000213628634913	122.00706532940177	169.0142914221841	178.01518414165773	78.00387598807532	10.000183110435895	120.00647015125455	168.0140547860198	204.0222960201039	87.00412776484738	13.000160220156781	81.00305953366049	135.00870588353627	152.01185726257214
706	80.00372337379666	10.000106813230888	117.00911806506257	143.01345237310807	173.01714533997253	99.00547066820688	10.000076294721422	105.00644734293444	157.01514623292863	189.02047228627322	83.00400567094053	11.000221259814518	95.00629479291807	135.01148355787225	152.01513882444135
707	44.00131231329209	8.000061035777138	75.00331898057307	80.00433381709657	98.00607349600469	62.002685707221055	10.000137331740353	61.00247970045231	97.00647800429302	121.0087365146275	56.00184639698685	7.000068665559729	48.00126652512789	70.00352502366496	87.00455506216467
708	85.0044177343053	7.0000839248144615	182.01887763657885	171.013970851255	170.01700053174594	108.00659237572694	9.00011444347915	163.0150088698246	184.01950343808443	389.0830227881047	131.01056788720518	13.000160220156781	108.00726385183317	153.01377274510125	145.01157499212113
709	61.00316644188847	6.000061036087587	73.00640193998207	97.0085536937778	96.00659241343116	85.00737858675402	10.00016785071549	88.00904986688063	111.01166724193119	130.02277352987193	66.00454756618515	7.0000839248144615	59.00383800589631	75.0048451687223	77.0041736130833
710	107.00644739012225	6.000091554597052	134.0098429207985	171.01572605073957	152.0126814444289	85.00414303884853	9.000099183758746	137.0106288664662	163.0143677766381	755.3117450778561	88.00485271108488	9.000114443013478	98.00553935689499	116.0073095780623	124.0080267767014
711	85.00605074047482	10.00012207248562	104.0078285636551	91.00573020487583	115.00876704522136	80.0047458728552	9.000099183758746	82.00653154441656	115.01001869258899	242.10854441899096	66.00282303290767	4.000045777143302	67.00330377192181	93.00652376168637	102.00752332205785
712	84.00421172055181	13.000175479877186	126.00898827010438	154.01272717016184	174.0167257433834	100.00607351107597	4.000045777143302	110.00660760392242	167.0146577028475	272.0395271540208	125.00801914691154	14.000213628324465	96.00611930901223	191.01995357845684	169.0144745192253
713	120.00738585231035	12.000167850405042	166.01425322462774	154.0131239624687	190.01982368816658	116.00836258539374	14.0002899250638	145.01116296296192	166.01544369708714	176.02032794688682	115.00782083358904	9.000099183758746	130.00970557415425	158.0149554431993	174.0176263156417
714	1207.8705216598057	10.000106813230888	2044.6160952070215	2764.8886598324298	3101.320466286844	936.501511313731	11.000144961678167	1705.8198788924294	2779.8414376278097	2944.601078579721	1589.6460922388312	3.000022888416427	1403.16865548712	2370.491507552036	2594.220883109366
715	1257.9946468714988	9.000099183758746	1496.3541029492856	1255.2708509544652	1155.2377140095155	1740.9311116862943	11.000129702423434	1470.7542793859584	1419.2507828485132	1068.3133398825134	973.5524309814546	12.00010681292044	1480.0586292469948	1742.2747693978638	1396.7465289585552
716	208.02188417531184	9.00006866524928	318.05157016515335	403.0878032675585	456.10881322555986	233.0270349970088	10.000137332206025	341.0589193993138	448.1078059238892	427.0990505111852	286.0436185296423	10.000122072951292	254.0334225668155	431.0973102396727	431.102549293317
717	153.03314382052824	8.000076295031871	213.05894498685018	192.06230203199868	177.0592106257987	231.0614751178577	14.000244147299602	178.05976377799118	188.0655230245627	180.04622224548726	147.03974040744987	5.000053406615444	203.05828723248788	234.09844387743746	207.07701411244142
718	85.0044177529318	8.000076295031871	113.00714929861047	147.01296385181712	173.0163518466787	96.00523412042125	13.000175479877186	105.00611164258932	163.01447464823147	244.03125492676236	84.00349444710112	11.000129701957762	87.00461610849756	145.01094921223643	137.01020145412062
719	63.00290699978783	11.000129701957762	58.002777310868886	86.00524945574296	88.0058293965146	56.00282307404225	13.000221258107056	67.00327323245665	68.00401348269095	123.01189590667954	62.002945145752136	12.000137331429904	50.00187693877994	88.00610412459012	76.00427277604182
720	48.00154120894294	8.000091554286604	66.002594142224	84.0037233582743	100.00610398300395	51.00151831307589	10.000137332206025	62.00244153027367	108.00671440969452	159.0154820792515	53.00193033778947	15.00019073882147	44.00115971189707	71.00266278993321	92.00540206225348
721	28.0007477145028	13.000175479877186	51.00139622925879	62.00207528208246	79.00351735212638	40.001220759315935	18.00027466425683	55.00188455738637	55.002464462152815	105.00838566044841	39.00135049433641	6.000045776832854	52.001739582358944	63.002479681514984	69.00347161037415
722	94.00463898511698	12.000167850405042	168.01542853347948	274.0429628582654	330.0619825592834	72.00308245327695	7.000068665559729	131.00927061770355	273.0415966893381	364.0723458768312	108.00700443520286	5.000053406615444	103.00585221182001	221.0268522787508	266.0415740521766
723	92.0106828286418	13.000160220622453	161.03331128300044	193.06213781665085	185.0635613790381	123.01597102985201	9.000099183758746	136.02267960704816	188.06023710321202	187.0555287477747	84.01019453980615	10.00012207248562	125.0168714685579	201.05894456530595	191.06389345299303
724	56.00181588080574	8.000091554286604	81.00380731397836	104.00627184303262	146.0105905311076	49.00153357683199	8.000137332516474	74.0032350464453	124.00827094153404	149.01146805887115	63.002494937975754	13.000160220622453	42.001449657139915	110.00711118353583	115.00673724254084
725	52.001678542080306	12.000137331429904	67.00305957262185	82.00506634064338	86.00566148821116	56.00218212294322	13.000205998852323	48.0015717241927	86.00486790172253	93.00559280325542	45.001548847883875	10.000122072951292	52.00149541751903	81.00418883120335	79.00473827645271
726	129.0098352812065	6.000045776832854	202.02624959277074	197.02234975095848	258.0392532117027	117.00891973621924	6.000045776832854	154.01439081783883	200.02370040921488	264.037115818055	116.00955302567105	11.000129701957762	129.01009478264666	173.01783223701347	175.0167486181944
727	73.00531822825201	9.000099183758746	85.00629493422979	98.00723339172404	106.01054537818264	70.00465434449065	13.000205998852323	82.00616523471925	109.01000345661329	122.01175082416108	69.00400575833163	11.00011444270303	77.00490612110752	85.00592863523785	101.0083704185765
728	61.00266281663149	5.000038147360711	106.00671446497691	100.00560036612907	123.00872116747914	71.00295273253708	12.000167850405042	80.00405916261872	124.00904937219042	175.01673318507935	86.00462375504415	12.00027466937922	73.00336478006865	103.00605056723032	105.00644736156057
729	46.00167856769227	16.00024414605781	66.00263990415534	78.00355549343335	89.00490606383012	51.001838773257994	14.000228887113526	47.001655667478815	76.00363182075182	134.01002591680387	48.001846416855514	3.000022888416427	58.00202951099289	70.00305193647496	70.00344871761145
730	68.00277726321525	9.00011444347915	106.00672970465091	132.01077394760637	154.01152145616751	87.0043871828882	11.000175480653304	88.00431854262975	156.01233033188137	215.02527984226091	101.00626423575751	6.000061036087587	81.0037920537922	116.00735534511617	143.01171245010846
731	57.0024644613767	9.000099183758746	81.00421932875787	96.00546303067037	100.00796601493104	61.00301385027248	14.00022888804487	80.00428802815611	88.00660778245835	140.01193368785874	59.00249495955227	10.000122072951292	66.00280777365302	94.00518834063908	72.00466968077319
732	334.0688517817304	7.0000839248144615	827.3899134958602	864.4333445732549	870.4454474088514	486.136415708461	3.0000381476711597	696.2838112265507	926.5232790933769	1221.8579151371293	539.1636765358238	5.000038147360711	560.182695272241	691.2712963294538	593.2012877002352
733	170.0626367550241	10.000137332206025	257.2065299336792	214.14486305469916	203.12566555587242	316.2114071607805	4.000030517888569	275.21461635349743	231.19604281687418	263.2323634569963	175.0774946807595	8.000076295031871	235.1432147262353	225.143484155942	163.07875487158825
734	147.01217017723755	9.000083924504013	319.059409314561	388.085733204161	339.0675920855123	187.01980112068912	9.000114443013478	299.0484954209837	379.0830399362562	563.1767319232782	231.03275956293004	7.0000839248144615	246.03371284650547	300.04714367451305	277.04422154961935
735	91.01180490764555	10.000137332206025	130.02868125219308	117.02821740680803	123.02282730977734	162.03185337970376	7.0000839248144615	139.03480986476976	139.03969835442567	147.03986980709178	104.01903313212934	3.000022888416427	113.02345233184188	118.01912449403602	82.01210366241949
736	58.00184639062266	13.00019073959759	94.00489840129467	110.00689755816065	121.00905693704586	57.00212870468597	7.000053406304996	79.00366994700207	127.0079885768677	181.017053628046	75.00305954157692	7.000068665559729	67.0028459342077	102.00592083577986	95.00508914741167
737	38.00128179943935	6.000091554597052	57.00302910456005	60.00251785293542	79.00429567097767	49.00208296867703	4.000045777143302	48.00160225061859	66.0030061667824	83.00608128493649	39.00098423310638	7.0000839248144615	40.00135809679958	80.00373865493857	51.00243395544097
738	46.001602262570835	9.000114443013478	91.00467713837612	96.00488312077425	122.00859148306151	71.00296801041922	12.000152590684639	80.00369285621858	114.00720273751166	141.01155991144796	55.00165564388477	10.000183111367239	59.00244918132195	86.00453218369084	97.00534862148872
739	61.00234234015096	7.000099184534866	79.0036852197613	72.00379972626138	86.00541733874503	48.002044801137224	9.000099183758746	73.00353262721396	96.00642451645164	108.00720279946843	51.00148779410062	9.000129702733883	54.00199899915806	77.00394470145858	70.0029909050441
740	92.00402855609725	5.000038147360711	147.01184970451874	196.02128900841564	251.03475805102346	95.0050586596369	6.000061036087587	144.01207104565734	209.02393686154332	278.0418475618387	109.00840092095078	10.000228891925468	95.00540966068117	159.01389472872626	167.01603143723358
741	52.00267049794845	9.000083924504013	88.0065314931922	102.00988939905947	102.01042356985117	83.00595915591221	4.000045777143302	74.00735584955636	91.00882864731138	113.01543779290506	53.00296812546245	9.000083924504013	68.00425759115463	90.00966049951104	88.00653152347482
742	77.00341053672236	14.000213628324465	156.01452809816905	198.02322738809943	226.0293170225056	87.00441772933776	12.00016784993937	129.00905689109922	229.02917188580318	267.0387109338106	100.00645501664495	6.000061036087587	92.00506627762284	208.02528760521184	178.01796194731978
743	42.00166331837187	9.000129702733883	64.00463936428983	76.00437962109409	80.00549374915242	53.00234237585226	10.000152591460758	65.00377687526925	81.00603554381154	106.01069808577279	40.001754883524285	7.000068665559729	52.00250263124489	68.00500547487984	70.00480706003455
744	73.00298325353019	12.000167850405042	104.00596663232608	100.00578351630207	118.00926306134815	73.00302904293612	9.000114443013478	89.00524181074114	115.00765294731418	159.01436778284693	68.00306720395655	8.000106813541336	97.00557752101989	102.00647026720719	98.00601246876488
745	38.00129706614483	15.000236516585668	43.001747243187	70.00350974578261	74.00355552897997	62.002304183942265	7.000068665559729	60.00349457749641	57.00289172795996	81.00440251015263	50.00177011002662	9.000099183758746	62.00292990791771	62.00277726507781	59.002571263742034
746	63.0022965620761	11.000099183448297	95.00586750537924	110.00708068924826	115.00728671032704	69.00338004925769	9.000083924504013	69.00310535100681	109.00672202473137	172.0165576850319	63.00254072505332	6.0000762953423195	65.00235759505921	103.00595902101514	81.00409727194962
747	38.001342841580666	5.000038147360711	56.00254837905107	72.00364711136208	61.00286121069229	58.00239577781105	6.000045776832853	47.00177774896743	60.003036731859055	97.00661529516574	37.00122839685972	12.00016784993937	42.00155648170216	50.002334761592266	68.00315876600435
748	44.00126653645926	5.000038147360711	79.00336475073142	110.00723325058831	116.0074621445318	74.00305192654064	11.0001602209329	63.002250776861146	95.00467711493685	174.0160846241128	63.00240339315774	7.000068665559729	60.00204476993718	78.00335712591621	89.00524179770245
749	37.00112157136614	2.0000152589442846	53.00243394022842	70.00280775952756	60.002487356778204	38.001007118884	10.00016785071549	41.0010605239472	72.00318926852574	105.00685939496707	37.00083162876203	6.000061036087587	32.000808744381494	66.00256360648467	58.00236526069853
750	72.00347923441345	5.000038147360711	121.00930118574341	152.01356660787252	124.00911036027041	85.00435669309495	5.000038147360711	99.00585220452449	129.00992685396358	201.02215123236695	76.00367760782974	7.0000839248144615	79.00411253803414	134.01095698050668	110.00822541421442
751	30.000930829905865	12.000167850405042	52.001937957327186	62.00265518638323	72.00282301800617	44.001754868001754	6.000091555062724	54.002105822788955	64.00318929770785	96.00643987028269	35.00118262545971	14.000183108883656	42.00164803350518	60.00241102511354	47.00191509110779
752	55.00176247077537	11.000144961212495	92.00524944129997	93.00595911339525	116.00827104243736	75.00353264739337	7.000068665559729	82.00460850106671	111.00678305398873	169.0148865032423	56.001739572424604	5.000038147360711	63.00252546905829	79.00435671358473	79.00333424665779
753	48.00146490614987	12.000244150869754	44.00141913599165	49.00162514167415	63.002906986749025	46.00154121111607	12.000183109659776	50.00155646183349	52.00233474963982	103.00576058318114	31.000984234348174	9.000099183758746	30.00096135027802	53.00240342823839	38.00123601655276
754	71.00357845558138	9.000114443013478	112.00650071291629	152.01358189646476	163.01525293446034	84.0047153467394	8.000091554286604	91.00487552126035	146.0137195045976	232.02998825641953	70.0034029621995	5.000083925590581	86.00492897273587	141.01226181475926	143.01242961918197
755	88.00499000245892	13.000343338664324	130.00943073942574	158.0133528302082	164.0139479639562	98.00518833396447	7.000068665559729	115.00743924788895	146.0119946592042	158.01658870842408	89.0047534754813	5.0000686658701765	99.00618800408095	151.01238371583395	115.00788186547148
756	4086.4383836511765	8.000091554286604	5751.306347152004	6565.272419561865	6921.721805894874	3565.932938233444	6.000045776832854	5205.572684472126	6869.478627982089	6521.491922069427	4643.875785547622	7.000068665559729	4700.79557459174	6301.256128347759	6362.316069909083
757	1360.0677463851268	4.000030517888569	1369.0962605565464	1007.8148568833927	875.9422224763107	2146.3403963918163	4.000045777143302	1381.636981961855	1212.2399751350044	834.8878494213772	972.7369139996633	1.0000076294721423	1491.961960414523	1439.8704036287477	999.5269662327631
758	275.0404663589363	8.000076295031871	365.0675739597867	431.0970813915922	450.1088756211438	245.02871342650792	6.000061036087587	354.0655065582128	446.0994856967524	451.11349367380024	267.03802403673126	5.000038147360711	311.04847896894415	407.0897861017748	395.084351745622
759	122.02512376578461	3.000022888416427	126.03335436649398	100.02237909566979	116.02462293051275	160.03400600222332	8.000076295031871	118.02813327947551	151.0358515208808	137.02629357937354	104.01831580044069	2.0000152589442846	115.02508628093281	146.037858030892	137.02762201556612
760	67.00254071511905	5.000038147360711	102.00605817978276	101.00626424041461	134.0098580608028	82.0039980815165	9.000114443013478	86.00454742896723	125.00850749663154	138.0123764664963	75.00328845461286	10.00013733220605	80.00463904922428	123.00936216142044	119.00789713715947
761	42.00134283490604	8.000076295031871	56.00227368219699	55.002433930138864	61.00292225236815	63.00269335299171	1.0000076294721423	54.002426308583146	77.00414305126598	85.00487553150512	39.00150307291358	6.000061036087587	39.00127416686272	73.00359367214932	64.00363189619068
762	70.00280777256637	10.000137332206025	62.0022126260856	107.00670681888771	104.0063329210381	65.00226603114871	11.000175480187632	64.00230419341115	110.00743169356039	114.00772162481769	59.001960842328685	13.000236518293132	52.00173958422163	83.00408201285065	89.00464662250508
763	38.001220758229366	7.000099184534866	52.00213635977008	47.002296638135846	61.00266282780762	37.000923186153116	3.000022888416427	45.00128941587268	70.0037386923542	78.00349445455174	39.0014267668608	3.000022888416427	38.000869779072	65.00302905675106	56.00201425484264
764	120.00865259073007	9.000129702733883	261.0352006666285	471.12945151477066	556.169394324984	154.01318506938236	8.00012207326174	228.02876759259811	480.1250276412003	548.1630578591501	182.01790094886005	8.000137332516474	188.0181296466529	403.0909627126642	460.1159911829315
765	72.00689791573001	6.000045776832854	111.0192085556682	130.03505199300747	129.03371741572693	89.01151480927533	7.000068665559729	86.01356854267516	125.03185319663041	139.033945125805	55.005761242747226	9.000160221243348	102.01404083298316	121.03304290440693	126.04416777498062
766	36.00091556087202	7.000068665559729	83.00450930830517	94.00506627312062	120.00766049233617	55.00157935133648	5.000053406615444	80.0035555042991	119.00780549685574	246.03475046784237	50.00148016043748	9.000099183758746	52.001983743007806	80.00358600557864	97.0058216812032
767	32.00074770549981	9.000114443013478	58.002349987474226	71.00377683054943	65.00272385768625	47.00186929937343	5.000053406615444	36.00114446785422	81.00537924913552	110.0100875394004	41.00179301520724	8.000091554286604	44.001434389658314	61.00237285679752	73.00348684712148
768	98.00643982057345	3.0000381476711597	192.0225102217459	220.03044665450363	216.02806576754094	126.00962929944272	5.000038147360711	141.01244498962816	195.02271623799018	277.04399217298976	152.01460451897216	6.000045776832854	132.0098428852301	189.0215103813674	204.02434135315198
769	45.001518319595164	5.000053406615444	78.00427280648013	67.00403627854878	56.002548393021016	58.00302145847894	5.0000686658701765	60.00328093348718	83.0055013079469	73.0052878001346	48.002288992054744	3.000022888416427	41.00203719588	53.002754431610676	64.00314353763919
770	56.00242628592044	7.0000839248144615	81.00388360978626	74.00366236099286	101.00569955811457	71.0030748238048	9.000129702733883	63.00290698907738	70.00283828455665	294.0507777625748	40.00128179726621	10.000137332206029	56.0019684761471	76.00347921749403	93.00463133003235
771	40.001190239409524	3.000022888416427	45.001854058590375	43.00133520279509	53.001945595181425	43.001625142605164	2.0000152589442846	36.00094607845014	50.00230424075424	90.01372155078604	38.00109867674075	12.000198368914507	37.0012741699672	61.00234234434179	49.00156409813548
