	PC1	PC2	PC3
m834.000	0.019226415950751665	-0.0025261419917577865	-0.017832554109451414
m835.000	0.008692330203713008	0.006329436846063055	0.011846440815192247
m836.000	0.008133803781237188	-0.006529950226048655	0.01620376054756646
m837.000	0.004281799574328649	-0.003611885308524413	0.004525762450273832
m838.000	0.004951415510329202	-0.005024309102387934	-0.0020390282678963796
m839.000	0.005365668275038336	-0.005523144835528557	-0.011222039232394955
m840.000	0.02073768222331291	-0.019205871234694066	-0.026917037984417268
m841.000	0.0065852484058170685	-0.003310221162308071	-0.0026246422667839486
m842.000	0.006686336022208623	-0.006605405205366745	0.0015712206152787797
m843.000	0.002530456385610347	-0.0005906853670391085	0.00029989769105589245
m844.000	0.0037485865310688455	-0.0033824309768349663	0.005539379444323718
m845.000	0.0020466915096384636	-0.001954662776218016	0.002853271193394243
m846.000	0.002712750412657132	-0.0020909821249048433	0.004111482520812912
m847.000	0.004813372344947981	-0.005054635583947166	-0.005660814222441047
m848.000	0.005787386273291617	-0.0037471903634537325	-0.0028067064260783154
m849.000	0.012680995027656197	0.00366122445810473	0.009880896776293563
m850.000	0.010976887682421381	0.0039331671009988625	0.006759018220372689
m851.000	0.005823506026144623	0.00426473269589203	0.0006091274246212086
m852.000	0.0032899476115821513	0.0026730691078654294	-0.006741564822341862
m853.000	0.0012072130739030817	-0.000550000676029309	-0.0022809220677965274
m854.000	0.00047714365281456187	2.573944886216902e-05	-0.0059029316783992996
m855.000	0.0004026004094730564	0.0017734602769261588	0.0012178422922113014
m856.000	0.00043795949855210994	-8.30333191625574e-05	-0.003978863603072883
m857.000	0.0	0.0	0.0
m858.000	3.9334166736050104e-05	0.0006735113175748113	0.0006807498784757895
m859.000	0.00030615172163637127	-0.00046121798776590974	0.005104282479949368
m860.000	0.0	0.0	0.0
m861.000	6.12502237297219e-05	0.0003922144460473884	0.00108388861478477
m862.000	0.0	0.0	0.0
m863.000	8.271672913187047e-05	0.0013109065198983656	0.0001118501223321834
m864.000	0.0001675529446232947	0.00027719323332595433	-0.0007868185647155218
m865.000	0.0	0.0	0.0
m866.000	0.000333259503694429	-0.0011031501121652287	0.0037535971293113637
m867.000	0.00024872958880427215	-0.0012201651558968536	0.0017888440867096568
m868.000	0.0	0.0	0.0
m869.000	0.00014736254994383112	-0.000572892430581669	0.004138656604882392
m870.000	0.0002086127736735451	-0.00018067798453430347	0.005222545219666992
m871.000	0.00015729913656447396	-0.00020844088689103932	-0.001506597372982456
m872.000	8.835800578776439e-05	-0.00024971767835193576	-0.00026679673585331147
m873.000	8.16991279944197e-05	-0.0002471643891480972	-0.0015407989177862547
m874.000	4.95073718165909e-05	0.00039437695366298267	-0.0004727403574577923
m875.000	0.0	0.0	0.0
m876.000	0.00019177474235463504	-0.00017900184817713104	-0.0007813447344337868
m877.000	0.0	0.0	0.0
m878.000	0.00017557173712387555	8.39291717638196e-05	0.003450085519889199
m879.000	0.0	0.0	0.0
m880.000	9.753894796283464e-05	-0.00028054000323163075	-0.00011826273971763559
m881.000	0.0	0.0	0.0
m882.000	0.0	0.0	0.0
m883.000	0.0	0.0	0.0
m884.000	0.0	0.0	0.0
m885.000	6.992398084626941e-06	0.0007503141108358348	-0.0008560095149981
m886.000	0.0	0.0	0.0
m887.000	0.0	0.0	0.0
m888.000	0.00010136703886045219	-0.0006472727253152494	-0.002349812518172855
m889.000	0.0	0.0	0.0
m890.000	0.0	0.0	0.0
m891.000	0.0	0.0	0.0
m892.000	8.835800578776439e-05	-0.00024971767835193576	-0.00026679673585331147
m893.000	0.00010136703886045219	-0.0006472727253152494	-0.002349812518172855
m894.000	0.0	0.0	0.0
m895.000	0.0	0.0	0.0
m896.000	3.9334166736050104e-05	0.0006735113175748113	0.0006807498784757895
m897.000	0.0	0.0	0.0
m898.000	0.0	0.0	0.0
m899.000	0.0	0.0	0.0
m900.000	0.0	0.0	0.0
m901.000	0.0	0.0	0.0
m902.000	3.9334166736050104e-05	0.0006735113175748113	0.0006807498784757895
m903.000	6.992398084626941e-06	0.0007503141108358348	-0.0008560095149981
m904.000	0.0	0.0	0.0
m905.000	0.00010136703886045219	-0.0006472727253152494	-0.002349812518172855
m906.000	0.00010136703886045219	-0.0006472727253152494	-0.002349812518172855
m907.000	-0.0003729244892078204	0.00048757893943026184	-0.0007062623928524719
m908.000	5.354518798431891e-05	0.0003963986939298049	0.0006843801127929682
m909.000	0.0	0.0	0.0
m910.000	0.00018589695375058462	-0.0005302576815835253	-0.00038505947557091814
m911.000	0.0	0.0	0.0
m912.000	0.0	0.0	0.0
m913.000	3.9334166736050104e-05	0.0006735113175748113	0.0006807498784757895
m914.000	0.0	0.0	0.0
m915.000	0.0	0.0	0.0
m916.000	3.9334166736050104e-05	0.0006735113175748113	0.0006807498784757895
m917.000	6.12502237297219e-05	0.0003922144460473884	0.00108388861478477
m918.000	0.0	0.0	0.0
m919.000	0.0	0.0	0.0
m920.000	0.0	0.0	0.0
m921.000	0.0	0.0	0.0
m922.000	0.0	0.0	0.0
