mass	P1_500μC-P	P1_2000μC-P	P1_5000μC-P	P1_10000μC-P	P1_15000μC-P	P2_500μC-P	P2_2000μC-P	P2_5000μC-P	P2_10000μC-P	P2_15000μC-P	P3_500μC-P	P3_2000μC-P	P3_5000μC-P	P3_10000μC-P	P3_15000μC-P
286	6.458551905691935	-2.2611063680841395	-0.6725298481349746	-1.1276676017201603	-1.8363618531713073	6.507452833130044	-2.8565707508889324	-2.311135971592407	-1.1788199842875537	-0.7158325532793862	7.26341686424662	-2.5373402183484486	-1.2373582492102002	-1.8440118314261273	-1.650686372924966
287	8.56485579696878	-2.9261193639271315	-2.0927472503803854	-1.3919728850241808	-1.8158097652540124	8.61074557198127	-2.1397534227347377	-1.9757027480156664	-0.21366438125676182	-1.241640021606435	6.983516271653955	-3.0876966807268214	-3.8219601128948195	-1.05630950335549	-2.3957415054275555
288	6.105878206026435	-2.1650525368041524	-0.8897838431418522	-1.0921822212344323	-1.9717253360435092	4.838933345786963	-1.9860728865864137	-1.6518793230721673	-1.5026505742512402	-1.3875122183161153	7.033386690300688	-2.1968568021221517	-0.4299148252600008	-1.3963040865609515	-1.308263588721088
289	6.995716043209418	-1.7367195518035594	0.923528201283971	-2.108874410590341	-0.2246727731912356	1.8530923634491239	-2.629361540200964	-1.5301958992287483	-0.9293075078534062	-1.2285405505849027	4.309437675344269	-1.0593775115379331	-1.2586642731101425	-2.164292422969904	0.7882321577843516
290	-5.962779177568142	6.213497767536532	2.1573098489706424	2.30953267319262	0.8989863137539839	-5.671462303264704	1.2429990094498122	-0.890350883968351	-3.2281463586346275	-2.447273065571605	-6.597775739293197	2.8786596893988095	7.725865558692661	0.9530409709725117	0.4178956963330685
291	-7.265436906489417	1.2128457796452996	2.318337005882495	2.68985062870891	1.3848936978093118	-7.452252542758402	-0.2786821084468508	2.124878720366144	1.2228670264940154	1.97091635854347	-7.964400423224436	2.371620912207359	2.4282680507707752	2.9325241282000816	2.3037696722912475
292	-0.7129289308859732	1.6365214103712793	4.030733612769775	-1.0966095524861843	0.659403866496377	1.18362275381948	-2.6106009600574858	-2.12397850665465	-0.5958815902370466	0.5867900720897985	-2.738783912529486	-0.13702041297510956	-0.21944523188482387	-0.363604354132238	2.5017817362962784
293	-0.6323287350056909	0.9949613138872329	-1.0655324740717365	1.1830933758867297	0.5679368489325273	-2.201472783771502	1.1700058813424736	-2.6158230757314778	-0.771602518881838	2.183883948508897	-3.6868014159737252	2.495886732855459	0.15506786779732687	1.0762546549716758	1.146470379253654
294	5.915395647277383	-1.8470598815924721	-1.6017347771807087	-0.5320914265705563	-2.034357607488646	5.986304442131618	-1.4743157282710952	-1.1849903267851722	-1.9788944499998968	-0.7026478116064978	4.2513953079144935	-1.6392550429516073	-1.5383548014968131	-0.013689737296959468	-1.6057038060830824
295	5.155576905625633	-1.2859239825336068	-0.745246468586233	-0.4626912256248939	-1.444310018754409	5.4731021530466695	-1.6404689842000306	-0.6664396637262286	-2.3474609086193197	-1.8225808593215913	2.477769179370364	0.6437791594661691	-0.7853882722797103	-1.5231922207902544	-1.0265247930725359
296	8.079285001177878	-2.1368564412259134	-0.9493395822921213	-2.887802540258272	-2.417347090919942	8.476974549265638	-1.8249334727771658	-2.298895757056479	-1.8305584860349444	-1.5977850219664247	7.217861193962366	-1.8769656122676048	-2.609200549918886	-1.4716619130288107	-1.8727742766593298
297	4.774541034607211	-1.4766738093552019	-1.0947784377694927	-1.578273437960579	-0.6157339999776222	7.314303831330141	-0.6475240540291333	-2.658057493866747	-1.5359364340978583	-0.3677300972627462	4.382037316333127	-2.027599256437981	-1.340998614547993	-1.7289801701840417	-1.3985963767810714
298	7.118170204957379	-1.8928183477106195	-2.1276327466034646	-1.6894001116261688	-0.5895442865065155	10.952603437222098	-2.2013773149971994	-1.985852678400737	-2.0584188615617434	-3.6636144247404703	5.667363657889525	-2.19340521939788	-1.9886062145728995	-1.2261168256353774	-2.1213502683159273
299	7.130337733463666	-1.3304601020233686	-3.095611420137734	-1.3614815632940738	-1.6727812512857263	4.006062918992639	-2.0165184263404408	-1.7843316202802582	-1.9828040424339182	-0.31985000938427305	6.949684545260523	-1.7828723714903842	-0.5265161747951067	-1.832436372084304	-0.3804218441672298
300	6.493336289340247	-1.0649625895939223	-2.6866611818298174	-1.875538871126251	-1.3613274056084632	8.103383431379836	-0.476763642516333	-1.2212055864320606	-1.953490375000196	-2.0246550394534157	7.52046100833868	-1.2796941477123693	-3.0583992245596745	-2.516731895734191	-2.597750769492078
301	5.814229537180556	-1.6935200135315354	-1.2938132027009712	0.04894219924361235	-1.6554841406134226	1.9276161013403794	1.2205348745945788	-1.690616709398961	0.7687377432046345	-2.233094945359589	4.5425519147344025	-0.9969919132432619	-0.010483849449771356	-1.5550745640729726	-3.193533031927687
302	5.6065755718998185	0.09897992540982338	-0.6938855024144462	-1.9481329252892015	-0.8658470904285884	3.915304557010601	-1.421457341165552	-0.8213547998100678	-0.38890540074087204	-2.35112499971905	4.000128919569834	-1.0108262304055007	-2.4797066972331	-1.9701013781941537	0.3303533915104582
303	1.3927595795239598	-1.0310690021384459	2.626110328179389	-1.1381367788367864	-0.04824186158496655	-1.6438669747345558	-1.6020338187894312	-1.1248370646739683	-0.41874215298056533	5.1480881206613	0.5778513701933081	-1.9323120156692903	0.12767120218649372	-2.2084196721487914	1.2751787408123656
304	1.4958678136794872	-1.087161825260036	-1.1091509851379697	1.6487507275172335	-0.9238843914019957	3.8597437262973826	-0.6095227084374941	-0.2326568829735965	-1.6909071697498086	1.113849548768315	0.6981507379507353	-0.504978570559658	-0.3978856747371606	-2.017034062956299	-0.2431802829991182
305	0.7524157615666252	0.06411574275057139	0.1431406286726654	-1.9380727402928761	1.5835807780520894	4.4379293091772585	-0.425346702257907	-2.135620656952905	0.3218622480752297	0.4294908904380158	1.3896484050042788	-1.3540816364812227	-2.613893167066228	-0.835482681147602	0.18031382046201658
306	0.8960685865516277	1.3709361519739987	1.1473818852208433	-0.6447668372092292	0.7586256873022722	3.400318514776039	-1.6421755984494348	-1.6740620174948602	-2.052226748992444	-1.4997374581774996	-1.5349579588488227	2.920423998186379	-1.052188704576566	0.22759770303078772	-0.6212372032930636
307	-9.220510380957009	4.0042183656744035	4.410605096156066	2.0032029798724067	-1.6900987674727335	-8.244886413939568	3.729090403173491	4.576596756712643	1.7731170176378888	-4.069987020361194	-8.86607789824507	2.426481112224469	6.602904358372296	2.107646877554722	0.45769751359715755
308	0.10987497409306012	-0.7209830233682772	1.7963676604864878	-2.1740769635991026	-1.1820548528052195	3.004803344301066	-0.3935205656738291	2.8673583160601277	3.102603995051735	-2.6515131511658137	1.7898673724211798	-1.9888354808281965	0.0896830019060123	-1.59185980325276	-2.0577148236264704
309	0.9544472584578246	-2.8404955143155557	3.0431470337890576	-1.5752006958500326	-1.827417776262667	2.3146067088909565	4.171583679581506	0.3573594054429959	0.08256785858190996	-5.84102151691324	-0.39178281177293	0.11554704769678795	2.3523767578778885	0.8442239693681197	-1.7599414045726278
310	5.911565888542165	-3.231143536033672	-0.015009065150478264	-1.661521110471359	-1.0083868126806985	6.094474451850008	-1.283648118880777	-2.0570263441176566	-1.5124242322956996	-1.4175900780946271	5.419838351076339	-0.5380789630859585	-2.6444606653992353	-1.14887380176628	-0.9077159634920642
